***Scan Config Information***,,,,,,,***Reference Scan Information***,,,,,,,,
Scan Config Name:,Column 1,,,,,,Scan Config Name:,Built-in Factory Reference,,,,,,
Scan Config Type:,Slew,Num Section:,1,,,,Scan Config Type:,Slew,Num Section:,1,,,,,
Section Config Type:,Column,,,,,,Section Config Type:,Column,,,,,,,
Start Wavelength (nm):,900,,,,,,Start Wavelength (nm):,900.0,,,,,,
End Wavelength (nm):,1700,,,,,,End Wavelength (nm):,1700.0,,,,,,
Pattern Width (nm):,7.03,,,,,,Pattern Width (nm):,7.03,,,,,,,
Exposure (ms):,0.635,,,,,,Exposure (ms):,0.635,,,,,,,
Digital Resolution:,228,,,,,,Digital Resolution:,228,,,,,,,
Num Repeats:,6,,,,,,Num Repeats:,30,,,,,,,
PGA Gain:,64,,,,,,PGA Gain:,64,,,,,,
System Temp (C):,30.89,,,,,,System Temp (C):,24.17,,,,,,,
Humidity (%):,36.32,,,,,,Humidity (%):,30.0,,,,,,
Battery Capacity (%):,53,,,,,,Lamp Intensity:,2449,,,,,,,
Lamp Intensity:,2624,,,,,,Data Date-Time:,19/12/12T12:44:54,,,,,,
Data Date-Time:,18/1/1T7:17:28,,,,,,,,,,,,,,
Total Measurement Time in sec:,5.33,,,,,,,,,,,,,
***General Information***,,,,,,,***Calibration Coefficients***,,,,,,,,
Model Name:,NIR-S-G1,,,,,,Shift Vector Coefficients:,-8.441010207576937,0.055456735626328864,-8.452441567268157E-5,,,,,
Serial Number:,947R055,95UB122GC0A947R055,,,,,Pixel to Wavelength Coefficients:,1795.8685345940805,-0.9201399096881258,-2.3961012959508514E-4,,,,,
APP Version:,2.16.7,,,,,,,,,,,,,
TIVA Version:,2.4.4,,,,,,***Lamp Usage * **,,,,,,,,
UUID:,de:67:c:88:67:2c:2d:21,,,,,,Total Time(HH:MM:SS):,14min 11sec ,,,,,,,
Main Board Version:,D,,,,,,***Device/Error Status***,,,,,,,,
Detector Board Version:,B,,,,,,Device Status:,0x00000031,,,,,,
,,,,,,,Error status:,0x00000000,Error Code:,0x00000000000000000000000000000000,,,,,
,,,,,,,,,Error Details:,Not Found,,,,,
***Scan Data***,,,,,,,,,,,,,,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.8408822689969,1.489316,99968.0,3240
905.7543059416729,1.463715,108993.0,3747
909.6634166320162,1.498647,118185.0,3749
913.5682143400267,1.4445624,129285.0,4645
917.4686990657044,1.4818949,143347.0,4726
921.3648708090495,1.5065951,160437.0,4997
925.2567295700619,1.4658496,180387.0,6171
929.1442753487415,1.5051198,201426.0,6295
933.0275081450884,1.4880291,220694.0,7174
936.9064279591028,1.469546,237501.0,8056
942.0716119608264,1.482437,256956.0,8461
945.9404681493976,1.4623178,270636.0,9334
949.8050113556362,1.4746492,283621.0,9508
953.665241579542,1.4641725,296982.0,10199
957.5211588211151,1.4696292,310733.0,10538
961.3727630803554,1.453627,324587.0,11421
965.2200543572632,1.4717326,339205.0,11448
969.0630326518381,1.4650943,353669.0,12120
972.9016979640804,1.4698273,368253.0,12483
976.7360502939899,1.461731,382531.0,13211
981.841810983574,1.4590002,399901.0,13898
985.6660996880405,1.4518948,411528.0,14538
989.4860754101744,1.4623559,422199.0,14560
993.3017381499756,1.4505272,431172.0,15280
997.113087907444,1.4650571,438051.0,15013
1000.9201246825796,1.4531631,444216.0,15647
1004.7228484753826,1.4563947,449307.0,15709
1008.5212592858529,1.4529885,453601.0,15984
1012.3153571139904,1.4607677,456801.0,15811
1016.1051419597953,1.4617225,459312.0,15863
1021.1514793372398,1.4600778,461643.0,16004
1024.9312005576016,1.4681722,463069.0,15757
1028.706608795631,1.463416,463868.0,15958
1032.4777040513272,1.4714216,464326.0,15682
1036.244486324691,1.4616688,466001.0,16096
1040.006955615722,1.4697974,466870.0,15827
1043.7651119244206,1.4782041,467033.0,15529
1047.518955250786,1.4705917,467045.0,15804
1051.268485594819,1.464709,467467.0,16034
1055.013702956519,1.47171,467627.0,15783
1060.000617021824,1.4761126,468351.0,15648
1063.7357707580811,1.464771,469050.0,16086
1067.4666115120056,1.465377,469880.0,16092
1071.1931392835975,1.471288,471228.0,15920
1074.9153540728564,1.4707153,472558.0,15986
1078.6332558797828,1.4614911,474087.0,16382
1082.3468447043765,1.4793588,476569.0,15804
1086.0561205466374,1.4759136,479445.0,16026
1089.7610834065654,1.4814847,481756.0,15898
1093.4617332841608,1.4799116,485147.0,16068
1098.3892240373264,1.4810541,489755.0,16178
1102.0798102894787,1.4759656,493535.0,16495
1105.7660835592987,1.4771178,497426.0,16581
1109.4480438467858,1.4810967,501308.0,16558
1113.1256911519401,1.4723175,505725.0,17045
1116.7990254747617,1.4788818,509421.0,16912
1120.4680468152505,1.4856902,513217.0,16773
1124.1327551734068,1.4773731,517470.0,17239
1127.7931505492302,1.4803214,521690.0,17262
1131.4492329427212,1.4821436,526099.0,17335
1136.317300383747,1.4790865,531329.0,17631
1139.9633191517948,1.4843489,535549.0,17557
1143.6050249375098,1.488978,539808.0,17509
1147.2424177408923,1.4859294,543900.0,17766
1150.8754975619418,1.5002099,547908.0,17318
1154.504264400659,1.4924587,552170.0,17767
1158.1287182570431,1.4978766,556773.0,17693
1161.7488591310948,1.5217949,561098.0,16875
1165.3646870228135,1.5201486,565898.0,17084
1168.9762019321997,1.5170394,571300.0,17371
1172.583403859253,1.5276262,576602.0,17110
1177.3862973450289,1.5281781,584320.0,17317
1180.9834356466395,1.5404695,589396.0,16980
1184.576260965917,1.5681201,596143.0,16115
1188.1647733028622,1.553917,602955.0,16841
1191.7489726574743,1.5663736,609704.0,16548
1195.3288590297539,1.5795563,617215.0,16251
1198.9044324197007,1.5736288,624471.0,16668
1202.4756928273148,1.5951335,632472.0,16066
1206.0426402525964,1.6159387,640381.0,15506
1209.605274695545,1.624783,648161.0,15378
1214.3487448691812,1.6365868,659999.0,15239
1217.9013156866872,1.6343925,668609.0,15516
1221.4495735218602,1.6206101,677405.0,16227
1224.9935183747004,1.6015799,686281.0,17176
1228.533150245208,1.5945532,695317.0,17686
1232.068469133383,1.5780286,704063.0,18603
1235.5994750392251,1.5598639,713007.0,19644
1239.1261679627346,1.5526106,721330.0,20208
1242.648547903911,1.5417216,730030.0,20971
1246.1666148627553,1.5392729,737591.0,21308
1250.850661724252,1.5360498,746809.0,21735
1254.358665057653,1.5360887,753336.0,21923
1257.8623554087212,1.5256156,759907.0,22654
1261.3617327774568,1.5249069,766538.0,22889
1264.85679716386,1.5231789,774802.0,23228
1268.34754856793,1.526043,784025.0,23350
1271.8339869896677,1.5243224,794336.0,23751
1275.3161124290723,1.5230577,804198.0,24116
1278.7939248861444,1.5206623,813836.0,24540
1282.2674243608838,1.5253085,823595.0,24570
1286.8920479102408,1.5175341,834533.0,25346
1290.3554837595373,1.5179149,842581.0,25568
1293.8146066265008,1.515678,849301.0,25905
1297.2694165111318,1.5188855,856026.0,25918
1300.71991341343,1.5246099,862498.0,25772
1304.1660973333956,1.5217469,868068.0,26110
1307.6079682710283,1.5252748,872869.0,26042
1311.0455262263285,1.5212073,877616.0,26430
1314.4787711992958,1.5285654,881872.0,26112
1317.9077031899305,1.5275565,885520.0,26281
1322.4729034271481,1.5297484,888917.0,26249
1325.8917717923398,1.5283947,891687.0,26413
1329.3063271751987,1.5183527,894001.0,27101
1332.7165695757249,1.5248903,895438.0,26739
1336.1224989939185,1.5278512,896641.0,26593
1339.5241154297794,1.523576,897974.0,26896
1342.9214188833075,1.5309309,898777.0,26468
1346.314409354503,1.5318042,898783.0,26415
1349.7030868433656,1.5319403,898350.0,26394
1353.0874513498954,1.530525,896784.0,26434
1357.5932282749734,1.5373428,895293.0,25979
1360.9675291560604,1.5300505,892755.0,26344
1364.3375170548147,1.5351948,890430.0,25966
1367.7031919712363,1.5396059,888504.0,25648
1371.0645539053253,1.5527036,885825.0,24811
1374.4216028570813,1.5479629,881046.0,24948
1377.7743388265048,1.563947,874030.0,23855
1381.1227618135954,1.5574533,865751.0,23985
1384.4668718183534,1.5748416,857799.0,22832
1387.8066688407787,1.589179,851759.0,21935
1392.2530224537172,1.6082085,846500.0,20865
1395.5827558506994,1.6168371,843622.0,20385
1398.908176265349,1.6103934,841228.0,20631
1402.2292836976658,1.603081,838489.0,20913
1405.54607814765,1.5963961,836065.0,21176
1408.8585596153016,1.599277,834396.0,20994
1412.1667281006203,1.6163124,832187.0,20133
1415.4705836036064,1.6163138,830123.0,20083
1418.7701261242596,1.6206385,828244.0,19839
1422.0653556625803,1.6149715,827314.0,20077
1426.452285963379,1.6091567,826435.0,20326
1429.7374518762567,1.6132271,825475.0,20113
1433.0183048068016,1.6076435,824938.0,20360
1436.2948447550139,1.6095234,823959.0,20248
1439.5670717208932,1.6009765,823822.0,20647
1442.83498570444,1.5990653,823184.0,20722
1446.098586705654,1.6028178,821953.0,20513
1449.3578747245353,1.5970199,821135.0,20768
1452.612849761084,1.5862665,819413.0,21244
1455.8635118153,1.592462,817492.0,20894
1459.1098608871832,1.5891544,814862.0,20986
1463.4316172327322,1.5817839,811075.0,21246
1466.6679026791724,1.5863408,807671.0,20936
1469.8998751432798,1.5875314,803699.0,20776
1473.1275346250545,1.5822834,799396.0,20916
1476.3508811244967,1.5755792,795129.0,21128
1479.569914641606,1.5786533,790127.0,20847
1482.7846351763828,1.5811573,784937.0,20591
1485.9950427288268,1.5678053,779544.0,21088
1489.201137298938,1.5776006,773733.0,20464
1492.4029188867164,1.561496,767463.0,21065
1496.6652519201257,1.566681,758614.0,20575
1499.8569698824613,1.5699788,751802.0,20236
1503.044374862464,1.5686151,744297.0,20097
1506.2274668601342,1.5656841,735980.0,20007
1509.4062458754715,1.5598243,728040.0,20060
1512.5807119084764,1.5615642,719703.0,19751
1515.7508649591482,1.5688289,710982.0,19188
1518.9167050274875,1.5675851,702409.0,19011
1522.078232113494,1.5717227,693280.0,18586
1525.235446217168,1.5643826,683935.0,18648
1529.4383559384378,1.5657066,671492.0,18253
1532.5855064166685,1.563763,661352.0,18058
1535.7283439125667,1.5702384,650841.0,17508
1538.8668684261322,1.5759135,640156.0,16997
1542.001079957365,1.5787506,629036.0,16593
1545.130978506265,1.579638,617445.0,16254
1548.2565640728321,1.570399,605527.0,16283
1551.3778366570666,1.568084,594133.0,16062
1554.4947962589686,1.5740547,582894.0,15543
1557.6074428785378,1.574713,571271.0,15210
1561.750929287668,1.5590327,555940.0,15346
1564.853512281794,1.5558627,544812.0,15149
1567.9517822935875,1.5511081,533402.0,14995
1571.0457393230483,1.5646696,521915.0,14221
1574.1353833701762,1.5543953,510788.0,14251
1577.2207144349716,1.5768718,499607.0,13236
1580.3017325174342,1.5531528,487992.0,13654
1583.378437617564,1.5624379,476265.0,13044
1586.4508297353614,1.5675881,464618.0,12575
1589.5189088708257,1.5576955,452782.0,12537
1593.6029719678163,1.563593,436897.0,11934
1596.6609874778378,1.5787265,425551.0,11226
1599.7146900055266,1.5557104,414191.0,11521
1602.7640795508826,1.5641698,402799.0,10988
1605.809156113906,1.5544245,391352.0,10918
1608.8499196945966,1.5505147,380811.0,10720
1611.8863702929546,1.5587975,370076.0,10221
1614.9185079089798,1.5527275,359798.0,10077
1617.9463325426723,1.5626637,349165.0,9558
1620.969844194032,1.5480183,338717.0,9590
1624.994483978883,1.5550486,325435.0,9066
1628.0079320047998,1.5642985,315463.0,8603
1631.017067048384,1.5680255,305570.0,8262
1634.0218891096354,1.5631012,295762.0,8088
1637.022398188554,1.5492579,286306.0,8083
1640.01859428514,1.5813056,276696.0,7256
1643.010477399393,1.5537207,267004.0,7461
1645.9980475313137,1.5606736,257531.0,7082
1648.9813046809013,1.5403112,247817.0,7142
1651.9602488481564,1.5554713,238547.0,6639
1655.925465320868,1.5830566,225092.0,5879
1658.89434586268,1.5717586,214425.0,5748
1661.8589134221595,1.5538207,202241.0,5650
1664.819167999306,1.5251465,188046.0,5612
1667.77510959412,1.5446786,171566.0,4895
1670.7267382066013,1.5225998,154101.0,4626
1673.6740538367499,1.4883138,134892.0,4382
1676.6170564845656,1.4726442,115325.0,3884
1679.555746150049,1.450975,97255.0,3443
1682.4901228331994,1.4138651,81017.0,3124
1686.3959159937713,1.406711,63571.0,2492
1689.3202290514787,1.432224,53566.0,1980
1692.2402291268534,1.5186954,45493.0,1378
1695.1559162198953,1.4752096,39217.0,1313
1698.0672903306045,1.4507078,33537.0,1188
1700.9743514589811,1.5241433,29118.0,871
