***Scan Config Information***,,,,,,,***Reference Scan Information***,,,,,,,,
Scan Config Name:,Column 1,,,,,,Scan Config Name:,Built-in Factory Reference,,,,,,
Scan Config Type:,Slew,Num Section:,1,,,,Scan Config Type:,Slew,Num Section:,1,,,,,
Section Config Type:,Column,,,,,,Section Config Type:,Column,,,,,,,
Start Wavelength (nm):,900,,,,,,Start Wavelength (nm):,900.0,,,,,,
End Wavelength (nm):,1700,,,,,,End Wavelength (nm):,1700.0,,,,,,
Pattern Width (nm):,7.03,,,,,,Pattern Width (nm):,7.03,,,,,,,
Exposure (ms):,0.635,,,,,,Exposure (ms):,0.635,,,,,,,
Digital Resolution:,228,,,,,,Digital Resolution:,228,,,,,,,
Num Repeats:,6,,,,,,Num Repeats:,30,,,,,,,
PGA Gain:,64,,,,,,PGA Gain:,64,,,,,,
System Temp (C):,29.66,,,,,,System Temp (C):,24.17,,,,,,,
Humidity (%):,36.8,,,,,,Humidity (%):,30.0,,,,,,
Battery Capacity (%):,54,,,,,,Lamp Intensity:,2449,,,,,,,
Lamp Intensity:,2603,,,,,,Data Date-Time:,19/12/12T12:44:54,,,,,,
Data Date-Time:,18/1/1T7:15:13,,,,,,,,,,,,,,
Total Measurement Time in sec:,5.247,,,,,,,,,,,,,
***General Information***,,,,,,,***Calibration Coefficients***,,,,,,,,
Model Name:,NIR-S-G1,,,,,,Shift Vector Coefficients:,-8.441010207576937,0.055456735626328864,-8.452441567268157E-5,,,,,
Serial Number:,947R055,95UB122GC0A947R055,,,,,Pixel to Wavelength Coefficients:,1795.8685345940805,-0.9201399096881258,-2.3961012959508514E-4,,,,,
APP Version:,2.16.7,,,,,,,,,,,,,
TIVA Version:,2.4.4,,,,,,***Lamp Usage * **,,,,,,,,
UUID:,de:67:c:88:67:2c:2d:21,,,,,,Total Time(HH:MM:SS):,13min 51sec ,,,,,,,
Main Board Version:,D,,,,,,***Device/Error Status***,,,,,,,,
Detector Board Version:,B,,,,,,Device Status:,0x00000031,,,,,,
,,,,,,,Error status:,0x00000000,Error Code:,0x00000000000000000000000000000000,,,,,
,,,,,,,,,Error Details:,Not Found,,,,,
***Scan Data***,,,,,,,,,,,,,,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.8408822689969,1.5424333,99968.0,2867
905.7543059416729,1.5268536,108993.0,3240
909.6634166320162,1.5149349,118185.0,3611
913.5682143400267,1.5417062,129285.0,3714
917.4686990657044,1.5179992,143347.0,4349
921.3648708090495,1.5309947,160437.0,4724
925.2567295700619,1.5442294,180387.0,5152
929.1442753487415,1.5243747,201426.0,6022
933.0275081450884,1.5121126,220694.0,6787
936.9064279591028,1.5138324,237501.0,7275
942.0716119608264,1.5011593,256956.0,8104
945.9404681493976,1.5097638,270636.0,8368
949.8050113556362,1.4779044,283621.0,9437
953.665241579542,1.4826578,296982.0,9774
957.5211588211151,1.4784132,310733.0,10327
961.3727630803554,1.4796803,324587.0,10756
965.2200543572632,1.4597965,339205.0,11767
969.0630326518381,1.4736344,353669.0,11884
972.9016979640804,1.4692016,368253.0,12501
976.7360502939899,1.4663246,382531.0,13072
981.841810983574,1.4780356,399901.0,13302
985.6660996880405,1.4881057,411528.0,13375
989.4860754101744,1.4699383,422199.0,14308
993.3017381499756,1.4819342,431172.0,14214
997.113087907444,1.4542015,438051.0,15393
1000.9201246825796,1.4588344,444216.0,15444
1004.7228484753826,1.4781926,449307.0,14940
1008.5212592858529,1.4723233,453601.0,15288
1012.3153571139904,1.4751208,456801.0,15297
1016.1051419597953,1.475095,459312.0,15382
1021.1514793372398,1.472967,461643.0,15536
1024.9312005576016,1.4743904,463069.0,15533
1028.706608795631,1.4761748,463868.0,15496
1032.4777040513272,1.4785979,464326.0,15425
1036.244486324691,1.4798521,466001.0,15436
1040.006955615722,1.4883822,466870.0,15164
1043.7651119244206,1.4794924,467033.0,15483
1047.518955250786,1.4743452,467045.0,15668
1051.268485594819,1.4810755,467467.0,15441
1055.013702956519,1.4828585,467627.0,15383
1060.000617021824,1.485086,468351.0,15328
1063.7357707580811,1.4954754,469050.0,14988
1067.4666115120056,1.4843534,469880.0,15404
1071.1931392835975,1.4874907,471228.0,15337
1074.9153540728564,1.4882618,472558.0,15353
1078.6332558797828,1.4774485,474087.0,15791
1082.3468447043765,1.4847229,476569.0,15610
1086.0561205466374,1.4767003,479445.0,15997
1089.7610834065654,1.4865128,481756.0,15715
1093.4617332841608,1.4830582,485147.0,15952
1098.3892240373264,1.4872999,489755.0,15947
