***Scan Config Information***,,,,,,,***Reference Scan Information***,,,,,,,,
Scan Config Name:,Column 1,,,,,,Scan Config Name:,Built-in Factory Reference,,,,,,
Scan Config Type:,Slew,Num Section:,1,,,,Scan Config Type:,Slew,Num Section:,1,,,,,
Section Config Type:,Column,,,,,,Section Config Type:,Column,,,,,,,
Start Wavelength (nm):,900,,,,,,Start Wavelength (nm):,900.0,,,,,,
End Wavelength (nm):,1700,,,,,,End Wavelength (nm):,1700.0,,,,,,
Pattern Width (nm):,7.03,,,,,,Pattern Width (nm):,7.03,,,,,,,
Exposure (ms):,0.635,,,,,,Exposure (ms):,0.635,,,,,,,
Digital Resolution:,228,,,,,,Digital Resolution:,228,,,,,,,
Num Repeats:,6,,,,,,Num Repeats:,30,,,,,,,
PGA Gain:,64,,,,,,PGA Gain:,64,,,,,,
System Temp (C):,30.07,,,,,,System Temp (C):,24.17,,,,,,,
Humidity (%):,36.66,,,,,,Humidity (%):,30.0,,,,,,
Battery Capacity (%):,54,,,,,,Lamp Intensity:,2449,,,,,,,
Lamp Intensity:,2611,,,,,,Data Date-Time:,19/12/12T12:44:54,,,,,,
Data Date-Time:,18/1/1T7:15:58,,,,,,,,,,,,,,
Total Measurement Time in sec:,4.177,,,,,,,,,,,,,
***General Information***,,,,,,,***Calibration Coefficients***,,,,,,,,
Model Name:,NIR-S-G1,,,,,,Shift Vector Coefficients:,-8.441010207576937,0.055456735626328864,-8.452441567268157E-5,,,,,
Serial Number:,947R055,95UB122GC0A947R055,,,,,Pixel to Wavelength Coefficients:,1795.8685345940805,-0.9201399096881258,-2.3961012959508514E-4,,,,,
APP Version:,2.16.7,,,,,,,,,,,,,
TIVA Version:,2.4.4,,,,,,***Lamp Usage * **,,,,,,,,
UUID:,de:67:c:88:67:2c:2d:21,,,,,,Total Time(HH:MM:SS):,13min 58sec ,,,,,,,
Main Board Version:,D,,,,,,***Device/Error Status***,,,,,,,,
Detector Board Version:,B,,,,,,Device Status:,0x00000031,,,,,,
,,,,,,,Error status:,0x00000000,Error Code:,0x00000000000000000000000000000000,,,,,
,,,,,,,,,Error Details:,Not Found,,,,,
***Scan Data***,,,,,,,,,,,,,,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.8408822689969,1.5662512,99968.0,2714
905.7543059416729,1.5272559,108993.0,3237
909.6634166320162,1.5229461,118185.0,3545
913.5682143400267,1.5125389,129285.0,3972
917.4686990657044,1.5806236,143347.0,3765
921.3648708090495,1.5726448,160437.0,4292
925.2567295700619,1.5833688,180387.0,4708
929.1442753487415,1.5787758,201426.0,5313
933.0275081450884,1.5370003,220694.0,6409
936.9064279591028,1.5523217,237501.0,6658
942.0716119608264,1.5758834,256956.0,6823
945.9404681493976,1.5637411,270636.0,7390
949.8050113556362,1.5397197,283621.0,8185
953.665241579542,1.5348113,296982.0,8668
957.5211588211151,1.5461317,310733.0,8836
961.3727630803554,1.550575,324587.0,9136
965.2200543572632,1.525883,339205.0,10106
969.0630326518381,1.5178354,353669.0,10734
972.9016979640804,1.5263357,368253.0,10960
976.7360502939899,1.5504912,382531.0,10769
981.841810983574,1.5427679,399901.0,11460
985.6660996880405,1.5387064,411528.0,11904
989.4860754101744,1.5277741,422199.0,12524
993.3017381499756,1.5339354,431172.0,12610
997.113087907444,1.5358442,438051.0,12755
1000.9201246825796,1.5256078,444216.0,13243
1004.7228484753826,1.5375321,449307.0,13032
1008.5212592858529,1.5284686,453601.0,13434
1012.3153571139904,1.5287503,456801.0,13520
1016.1051419597953,1.5493017,459312.0,12966
1021.1514793372398,1.5346485,461643.0,13479
1024.9312005576016,1.5293691,463069.0,13686
1028.706608795631,1.5348719,463868.0,13537
1032.4777040513272,1.5471383,464326.0,13173
1036.244486324691,1.551215,466001.0,13097
1040.006955615722,1.5366482,466870.0,13569
1043.7651119244206,1.5414656,467033.0,13424
1047.518955250786,1.5434873,467045.0,13362
1051.268485594819,1.5518833,467467.0,13118
1055.013702956519,1.5436058,467627.0,13375
1060.000617021824,1.5534991,468351.0,13094
1063.7357707580811,1.5487739,469050.0,13257
1067.4666115120056,1.5562433,469880.0,13054
1071.1931392835975,1.5465478,471228.0,13387
1074.9153540728564,1.5326606,472558.0,13861
1078.6332558797828,1.554528,474087.0,13223
1082.3468447043765,1.5588369,476569.0,13161
1086.0561205466374,1.5541204,479445.0,13385
1089.7610834065654,1.5605785,481756.0,13251
1093.4617332841608,1.5595146,485147.0,13377
1098.3892240373264,1.5591629,489755.0,13515
1102.0798102894787,1.566116,493535.0,13403
1105.7660835592987,1.565816,497426.0,13518
1109.4480438467858,1.5519031,501308.0,14067
1113.1256911519401,1.5639724,505725.0,13802
1116.7990254747617,1.5696911,509421.0,13721
1120.4680468152505,1.5393063,513217.0,14825
1124.1327551734068,1.5623621,517470.0,14175
1127.7931505492302,1.564177,521690.0,14231
1131.4492329427212,1.5786154,526099.0,13882
1136.317300383747,1.573963,531329.0,14171
1139.9633191517948,1.5751673,535549.0,14244
1143.6050249375098,1.5712309,539808.0,14488
1147.2424177408923,1.5845785,543900.0,14156
1150.8754975619418,1.5776992,547908.0,14488
1154.504264400659,1.5881665,552170.0,14253
1158.1287182570431,1.5998604,556773.0,13990
1161.7488591310948,1.5966281,561098.0,14204
1165.3646870228135,1.6078838,565898.0,13959
1168.9762019321997,1.6039647,571300.0,14220
1172.583403859253,1.6152447,576602.0,13984
1177.3862973450289,1.6212057,584320.0,13978
1180.9834356466395,1.6280177,589396.0,13880
1184.576260965917,1.638028,596143.0,13719
1188.1647733028622,1.6313431,602955.0,14091
1191.7489726574743,1.6435752,609704.0,13853
1195.3288590297539,1.6546044,617215.0,13672
1198.9044324197007,1.6729033,624471.0,13262
1202.4756928273148,1.7148595,632472.0,12195
1206.0426402525964,1.7152289,640381.0,12337
1209.605274695545,1.7224492,648161.0,12281
1214.3487448691812,1.7251769,659999.0,12427
1217.9013156866872,1.7167087,668609.0,12837
1221.4495735218602,1.7039057,677405.0,13395
1224.9935183747004,1.6857455,686281.0,14150
1228.533150245208,1.6653395,695317.0,15026
1232.068469133383,1.6429219,704063.0,16021
1235.5994750392251,1.6444376,713007.0,16168
1239.1261679627346,1.6482438,721330.0,16214
1242.648547903911,1.624868,730030.0,17317
1246.1666148627553,1.6242071,737591.0,17523
1250.850661724252,1.6099049,746809.0,18336
1254.358665057653,1.623869,753336.0,17911
1257.8623554087212,1.6079909,759907.0,18740
1261.3617327774568,1.6137152,766538.0,18656
1264.85679716386,1.6125681,774802.0,18907
1268.34754856793,1.6136605,784025.0,19084
1271.8339869896677,1.607261,794336.0,19622
1275.3161124290723,1.6027939,804198.0,20071
1278.7939248861444,1.606305,813836.0,20148
1282.2674243608838,1.6108786,823595.0,20176
1286.8920479102408,1.6101559,834533.0,20478
1290.3554837595373,1.6036199,842581.0,20989
1293.8146066265008,1.6118343,849301.0,20760
1297.2694165111318,1.6056597,856026.0,21224
