***Scan Config Information***,,,,,,,***Reference Scan Information***,,,,,,,,
Scan Config Name:,Column 1,,,,,,Scan Config Name:,Built-in Factory Reference,,,,,,
Scan Config Type:,Slew,Num Section:,1,,,,Scan Config Type:,Slew,Num Section:,1,,,,,
Section Config Type:,Column,,,,,,Section Config Type:,Column,,,,,,,
Start Wavelength (nm):,900,,,,,,Start Wavelength (nm):,900.0,,,,,,
End Wavelength (nm):,1700,,,,,,End Wavelength (nm):,1700.0,,,,,,
Pattern Width (nm):,7.03,,,,,,Pattern Width (nm):,7.03,,,,,,,
Exposure (ms):,0.635,,,,,,Exposure (ms):,0.635,,,,,,,
Digital Resolution:,228,,,,,,Digital Resolution:,228,,,,,,,
Num Repeats:,6,,,,,,Num Repeats:,30,,,,,,,
PGA Gain:,64,,,,,,PGA Gain:,64,,,,,,
System Temp (C):,31.18,,,,,,System Temp (C):,24.17,,,,,,,
Humidity (%):,36.15,,,,,,Humidity (%):,30.0,,,,,,
Battery Capacity (%):,53,,,,,,Lamp Intensity:,2449,,,,,,,
Lamp Intensity:,2629,,,,,,Data Date-Time:,19/12/12T12:44:54,,,,,,
Data Date-Time:,18/1/1T7:17:59,,,,,,,,,,,,,,
Total Measurement Time in sec:,4.389,,,,,,,,,,,,,
***General Information***,,,,,,,***Calibration Coefficients***,,,,,,,,
Model Name:,NIR-S-G1,,,,,,Shift Vector Coefficients:,-8.441010207576937,0.055456735626328864,-8.452441567268157E-5,,,,,
Serial Number:,947R055,95UB122GC0A947R055,,,,,Pixel to Wavelength Coefficients:,1795.8685345940805,-0.9201399096881258,-2.3961012959508514E-4,,,,,
APP Version:,2.16.7,,,,,,,,,,,,,
TIVA Version:,2.4.4,,,,,,***Lamp Usage * **,,,,,,,,
UUID:,de:67:c:88:67:2c:2d:21,,,,,,Total Time(HH:MM:SS):,14min 16sec ,,,,,,,
Main Board Version:,D,,,,,,***Device/Error Status***,,,,,,,,
Detector Board Version:,B,,,,,,Device Status:,0x00000031,,,,,,
,,,,,,,Error status:,0x00000000,Error Code:,0x00000000000000000000000000000000,,,,,
,,,,,,,,,Error Details:,Not Found,,,,,
***Scan Data***,,,,,,,,,,,,,,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.8408822689969,1.4821374,99968.0,3294
905.7543059416729,1.4030222,108993.0,4309
909.6634166320162,1.4126462,118185.0,4570
913.5682143400267,1.3915544,129285.0,5248
917.4686990657044,1.4306402,143347.0,5318
921.3648708090495,1.4098417,160437.0,6244
925.2567295700619,1.4416248,180387.0,6525
929.1442753487415,1.4684883,201426.0,6849
933.0275081450884,1.4404292,220694.0,8005
936.9064279591028,1.4290658,237501.0,8843
942.0716119608264,1.4145746,256956.0,9892
945.9404681493976,1.4060566,270636.0,10625
949.8050113556362,1.4053856,283621.0,11152
953.665241579542,1.403321,296982.0,11733
957.5211588211151,1.4074181,310733.0,12161
961.3727630803554,1.410375,324587.0,12617
965.2200543572632,1.4023862,339205.0,13430
969.0630326518381,1.4074296,353669.0,13841
972.9016979640804,1.3964425,368253.0,14781
976.7360502939899,1.3951741,382531.0,15399
981.841810983574,1.391019,399901.0,16253
985.6660996880405,1.3981807,411528.0,16452
989.4860754101744,1.403269,422199.0,16682
993.3017381499756,1.3938518,431172.0,17410
997.113087907444,1.3937722,438051.0,17691
1000.9201246825796,1.3929737,444216.0,17973
1004.7228484753826,1.3991567,449307.0,17922
1008.5212592858529,1.39363,453601.0,18325
1012.3153571139904,1.396091,456801.0,18350
1016.1051419597953,1.3936937,459312.0,18553
1021.1514793372398,1.4020213,461643.0,18293
1024.9312005576016,1.4015602,463069.0,18369
1028.706608795631,1.3989645,463868.0,18511
1032.4777040513272,1.3997217,464326.0,18497
1036.244486324691,1.4052244,466001.0,18330
1040.006955615722,1.4059625,466870.0,18333
1043.7651119244206,1.408823,467033.0,18219
1047.518955250786,1.4057226,467045.0,18350
1051.268485594819,1.4132738,467467.0,18050
1055.013702956519,1.4036679,467627.0,18460
1060.000617021824,1.4059662,468351.0,18391
1063.7357707580811,1.4106708,469050.0,18220
1067.4666115120056,1.4021473,469880.0,18614
1071.1931392835975,1.4060124,471228.0,18502
1074.9153540728564,1.4031945,472558.0,18675
1078.6332558797828,1.4033667,474087.0,18728
1082.3468447043765,1.4080296,476569.0,18625
1086.0561205466374,1.4015511,479445.0,19019
1089.7610834065654,1.4059519,481756.0,18918
1093.4617332841608,1.4065031,485147.0,19027
1098.3892240373264,1.4131037,489755.0,18918
