***Scan Config Information***,,,,,,,***Reference Scan Information***,,,,,,,,
Scan Config Name:,Column 1,,,,,,Scan Config Name:,Built-in Factory Reference,,,,,,
Scan Config Type:,Slew,Num Section:,1,,,,Scan Config Type:,Slew,Num Section:,1,,,,,
Section Config Type:,Column,,,,,,Section Config Type:,Column,,,,,,,
Start Wavelength (nm):,900,,,,,,Start Wavelength (nm):,900.0,,,,,,
End Wavelength (nm):,1700,,,,,,End Wavelength (nm):,1700.0,,,,,,
Pattern Width (nm):,7.03,,,,,,Pattern Width (nm):,7.03,,,,,,,
Exposure (ms):,0.635,,,,,,Exposure (ms):,0.635,,,,,,,
Digital Resolution:,228,,,,,,Digital Resolution:,228,,,,,,,
Num Repeats:,6,,,,,,Num Repeats:,30,,,,,,,
PGA Gain:,64,,,,,,PGA Gain:,64,,,,,,
System Temp (C):,27.51,,,,,,System Temp (C):,24.17,,,,,,,
Humidity (%):,38.44,,,,,,Humidity (%):,30.0,,,,,,
Battery Capacity (%):,56,,,,,,Lamp Intensity:,2449,,,,,,,
Lamp Intensity:,2567,,,,,,Data Date-Time:,19/12/12T12:44:54,,,,,,
Data Date-Time:,18/1/1T7:10:54,,,,,,,,,,,,,,
Total Measurement Time in sec:,4.258,,,,,,,,,,,,,
***General Information***,,,,,,,***Calibration Coefficients***,,,,,,,,
Model Name:,NIR-S-G1,,,,,,Shift Vector Coefficients:,-8.441010207576937,0.055456735626328864,-8.452441567268157E-5,,,,,
Serial Number:,947R055,95UB122GC0A947R055,,,,,Pixel to Wavelength Coefficients:,1795.8685345940805,-0.9201399096881258,-2.3961012959508514E-4,,,,,
APP Version:,2.16.7,,,,,,,,,,,,,
TIVA Version:,2.4.4,,,,,,***Lamp Usage * **,,,,,,,,
UUID:,de:67:c:88:67:2c:2d:21,,,,,,Total Time(HH:MM:SS):,13min 23sec ,,,,,,,
Main Board Version:,D,,,,,,***Device/Error Status***,,,,,,,,
Detector Board Version:,B,,,,,,Device Status:,0x00000031,,,,,,
,,,,,,,Error status:,0x00000000,Error Code:,0x00000000000000000000000000000000,,,,,
,,,,,,,,,Error Details:,Not Found,,,,,
***Scan Data***,,,,,,,,,,,,,,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.8408822689969,1.397801,99968.0,4000
905.7543059416729,1.4901164,108993.0,3526
909.6634166320162,1.4679043,118185.0,4024
913.5682143400267,1.4597857,129285.0,4485
917.4686990657044,1.479878,143347.0,4748
921.3648708090495,1.4528719,160437.0,5655
925.2567295700619,1.4492117,180387.0,6412
929.1442753487415,1.499908,201426.0,6371
933.0275081450884,1.4485338,220694.0,7857
936.9064279591028,1.4647211,237501.0,8146
942.0716119608264,1.4517729,256956.0,9080
945.9404681493976,1.4630629,270636.0,9318
949.8050113556362,1.4494071,283621.0,10077
953.665241579542,1.4658792,296982.0,10159
957.5211588211151,1.4521807,310733.0,10970
961.3727630803554,1.4634335,324587.0,11166
965.2200543572632,1.4498718,339205.0,12039
969.0630326518381,1.4511662,353669.0,12515
972.9016979640804,1.4592757,368253.0,12790
976.7360502939899,1.4434489,382531.0,13779
981.841810983574,1.4497559,399901.0,14197
985.6660996880405,1.4706665,411528.0,13923
989.4860754101744,1.4640594,422199.0,14503
993.3017381499756,1.4467634,431172.0,15413
997.113087907444,1.4643923,438051.0,15036
1000.9201246825796,1.4673823,444216.0,15143
1004.7228484753826,1.4648815,449307.0,15405
1008.5212592858529,1.468815,453601.0,15412
1012.3153571139904,1.466686,456801.0,15597
1016.1051419597953,1.4617772,459312.0,15861
1021.1514793372398,1.4603763,461643.0,15993
1024.9312005576016,1.4574463,463069.0,16151
1028.706608795631,1.4577382,463868.0,16168
1032.4777040513272,1.4532521,464326.0,16352
1036.244486324691,1.4630471,466001.0,16045
1040.006955615722,1.4658095,466870.0,15973
1043.7651119244206,1.4629534,467033.0,16084
1047.518955250786,1.4638026,467045.0,16053
1051.268485594819,1.4710664,467467.0,15801
1055.013702956519,1.4617002,467627.0,16151
1060.000617021824,1.4690105,468351.0,15906
1063.7357707580811,1.4657983,469050.0,16048
1067.4666115120056,1.4642987,469880.0,16132
1071.1931392835975,1.4610702,471228.0,16299
1074.9153540728564,1.465396,472558.0,16183
1078.6332558797828,1.4590327,474087.0,16475
1082.3468447043765,1.4590392,476569.0,16561
1086.0561205466374,1.4687111,479445.0,16294
1089.7610834065654,1.4823871,481756.0,15865
1093.4617332841608,1.470553,485147.0,16418
1098.3892240373264,1.4695832,489755.0,16611
1102.0798102894787,1.4683967,493535.0,16785
1105.7660835592987,1.4649532,497426.0,17052
1109.4480438467858,1.4623599,501308.0,17288
1113.1256911519401,1.4684618,505725.0,17197
1116.7990254747617,1.4637659,509421.0,17511
1120.4680468152505,1.4598079,513217.0,17803
1124.1327551734068,1.4770205,517470.0,17253
1127.7931505492302,1.481329,521690.0,17222
1131.4492329427212,1.4702573,526099.0,17816
1136.317300383747,1.4690307,531329.0,18044
1139.9633191517948,1.4807278,535549.0,17704
1143.6050249375098,1.4914405,539808.0,17410
1147.2424177408923,1.5008752,543900.0,17165
1150.8754975619418,1.499258,547908.0,17356
1154.504264400659,1.502323,552170.0,17368
1158.1287182570431,1.5114393,556773.0,17149
1161.7488591310948,1.5148759,561098.0,17146
1165.3646870228135,1.5119643,565898.0,17409
1168.9762019321997,1.5234365,571300.0,17117
1172.583403859253,1.529738,576602.0,17027
1177.3862973450289,1.5519128,584320.0,16396
1180.9834356466395,1.5557487,589396.0,16393
1184.576260965917,1.5675546,596143.0,16136
1188.1647733028622,1.5770888,602955.0,15966
1191.7489726574743,1.5817053,609704.0,15974
1195.3288590297539,1.5951182,617215.0,15679
1198.9044324197007,1.5860777,624471.0,16197
1202.4756928273148,1.581745,632472.0,16569
1206.0426402525964,1.5823458,640381.0,16753
