***Scan Config Information***,,,,,,,***Reference Scan Information***,,,,,,,,
Scan Config Name:,Column 1,,,,,,Scan Config Name:,Built-in Factory Reference,,,,,,
Scan Config Type:,Slew,Num Section:,1,,,,Scan Config Type:,Slew,Num Section:,1,,,,,
Section Config Type:,Column,,,,,,Section Config Type:,Column,,,,,,,
Start Wavelength (nm):,900,,,,,,Start Wavelength (nm):,900.0,,,,,,
End Wavelength (nm):,1700,,,,,,End Wavelength (nm):,1700.0,,,,,,
Pattern Width (nm):,7.03,,,,,,Pattern Width (nm):,7.03,,,,,,,
Exposure (ms):,0.635,,,,,,Exposure (ms):,0.635,,,,,,,
Digital Resolution:,228,,,,,,Digital Resolution:,228,,,,,,,
Num Repeats:,6,,,,,,Num Repeats:,30,,,,,,,
PGA Gain:,64,,,,,,PGA Gain:,64,,,,,,
System Temp (C):,25.44,,,,,,System Temp (C):,24.17,,,,,,,
Humidity (%):,38.99,,,,,,Humidity (%):,30.0,,,,,,
Battery Capacity (%):,58,,,,,,Lamp Intensity:,2449,,,,,,,
Lamp Intensity:,2526,,,,,,Data Date-Time:,19/12/12T12:44:54,,,,,,
Data Date-Time:,18/1/1T7:7:53,,,,,,,,,,,,,,
Total Measurement Time in sec:,5.3,,,,,,,,,,,,,
***General Information***,,,,,,,***Calibration Coefficients***,,,,,,,,
Model Name:,NIR-S-G1,,,,,,Shift Vector Coefficients:,-8.441010207576937,0.055456735626328864,-8.452441567268157E-5,,,,,
Serial Number:,947R055,95UB122GC0A947R055,,,,,Pixel to Wavelength Coefficients:,1795.8685345940805,-0.9201399096881258,-2.3961012959508514E-4,,,,,
APP Version:,2.16.7,,,,,,,,,,,,,
TIVA Version:,2.4.4,,,,,,***Lamp Usage * **,,,,,,,,
UUID:,de:67:c:88:67:2c:2d:21,,,,,,Total Time(HH:MM:SS):,12min 56sec ,,,,,,,
Main Board Version:,D,,,,,,***Device/Error Status***,,,,,,,,
Detector Board Version:,B,,,,,,Device Status:,0x00000031,,,,,,
,,,,,,,Error status:,0x00000000,Error Code:,0x00000000000000000000000000000000,,,,,
,,,,,,,,,Error Details:,Not Found,,,,,
***Scan Data***,,,,,,,,,,,,,,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.8408822689969,1.8984576,99968.0,1263
905.7543059416729,1.8437176,108993.0,1562
909.6634166320162,1.8255717,118185.0,1766
913.5682143400267,1.7924421,129285.0,2085
917.4686990657044,1.8751279,143347.0,1911
921.3648708090495,1.9306849,160437.0,1882
925.2567295700619,1.8387336,180387.0,2615
929.1442753487415,1.7425371,201426.0,3644
933.0275081450884,1.7485148,220694.0,3938
936.9064279591028,1.8170768,237501.0,3619
942.0716119608264,1.8652947,256956.0,3504
945.9404681493976,1.8516886,270636.0,3808
949.8050113556362,1.8324982,283621.0,4171
953.665241579542,1.7942117,296982.0,4770
957.5211588211151,1.7969058,310733.0,4960
961.3727630803554,1.7873832,324587.0,5296
965.2200543572632,1.7971847,339205.0,5411
969.0630326518381,1.8170888,353669.0,5389
972.9016979640804,1.805347,368253.0,5765
976.7360502939899,1.8326213,382531.0,5624
981.841810983574,1.8161246,399901.0,6107
985.6660996880405,1.7961075,411528.0,6581
989.4860754101744,1.7965996,422199.0,6744
993.3017381499756,1.7875717,431172.0,7032
997.113087907444,1.8216518,438051.0,6605
1000.9201246825796,1.7852839,444216.0,7283
1004.7228484753826,1.8339214,449307.0,6586
1008.5212592858529,1.7832371,453601.0,7472
1012.3153571139904,1.8022739,456801.0,7202
1016.1051419597953,1.8010515,459312.0,7262
1021.1514793372398,1.8156246,461643.0,7058
1024.9312005576016,1.805128,463069.0,7253
1028.706608795631,1.8178974,463868.0,7055
1032.4777040513272,1.7965362,464326.0,7418
1036.244486324691,1.8062555,466001.0,7280
1040.006955615722,1.8239739,466870.0,7002
1043.7651119244206,1.8153453,467033.0,7145
1047.518955250786,1.808901,467045.0,7252
1051.268485594819,1.8248391,467467.0,6997
1055.013702956519,1.8279147,467627.0,6950
1060.000617021824,1.8223207,468351.0,7051
1063.7357707580811,1.8210632,469050.0,7082
1067.4666115120056,1.8179847,469880.0,7145
1071.1931392835975,1.8310589,471228.0,6953
1074.9153540728564,1.7991045,472558.0,7505
1078.6332558797828,1.8185256,474087.0,7200
1082.3468447043765,1.8116021,476569.0,7354
1086.0561205466374,1.8275274,479445.0,7132
1089.7610834065654,1.8249521,481756.0,7209
1093.4617332841608,1.8174052,485147.0,7387
1098.3892240373264,1.7968277,489755.0,7819
1102.0798102894787,1.8205209,493535.0,7461
1105.7660835592987,1.8155721,497426.0,7606
1109.4480438467858,1.805235,501308.0,7850
1113.1256911519401,1.8211054,505725.0,7635
1116.7990254747617,1.8580877,509421.0,7063
1120.4680468152505,1.8171499,513217.0,7819
1124.1327551734068,1.8533674,517470.0,7253
1127.7931505492302,1.8290083,521690.0,7734
1131.4492329427212,1.8476888,526099.0,7471
1136.317300383747,1.8308259,531329.0,7844
1139.9633191517948,1.8514279,535549.0,7540
1143.6050249375098,1.8699887,539808.0,7282
1147.2424177408923,1.8530514,543900.0,7629
1150.8754975619418,1.8468359,547908.0,7796
1154.504264400659,1.8736047,552170.0,7387
1158.1287182570431,1.8786824,556773.0,7362
1161.7488591310948,1.8920683,561098.0,7194
1165.3646870228135,1.8591428,565898.0,7827
1168.9762019321997,1.8808197,571300.0,7517
1172.583403859253,1.9100462,576602.0,7093
1177.3862973450289,1.9157596,584320.0,7094
1180.9834356466395,1.929862,589396.0,6927
1184.576260965917,1.9226875,596143.0,7123
1188.1647733028622,1.9366784,602955.0,6976
1191.7489726574743,1.9314208,609704.0,7140
1195.3288590297539,1.9584388,617215.0,6792
1198.9044324197007,1.9414493,624471.0,7146
1202.4756928273148,1.9182892,632472.0,7634
1206.0426402525964,1.9257392,640381.0,7598
1209.605274695545,1.9496708,648161.0,7278
1214.3487448691812,1.9253935,659999.0,7837
1217.9013156866872,1.9253517,668609.0,7940
1221.4495735218602,1.9405951,677405.0,7767
1224.9935183747004,1.9172146,686281.0,8304
1228.533150245208,1.883858,695317.0,9085
1232.068469133383,1.8942869,704063.0,8981
1235.5994750392251,1.8749133,713007.0,9510
1239.1261679627346,1.8804104,721330.0,9500
1242.648547903911,1.8886908,730030.0,9433
1246.1666148627553,1.8498645,737591.0,10422
1250.850661724252,1.8541348,746809.0,10449
1254.358665057653,1.8563374,753336.0,10487
1257.8623554087212,1.8479403,759907.0,10785
1261.3617327774568,1.84405,766538.0,10977
1264.85679716386,1.8452001,774802.0,11066
1268.34754856793,1.8470551,784025.0,11150
1271.8339869896677,1.8350972,794336.0,11612
1275.3161124290723,1.8309122,804198.0,11870
1278.7939248861444,1.856422,813836.0,11327
1282.2674243608838,1.8391097,823595.0,11929
1286.8920479102408,1.8433493,834533.0,11970
1290.3554837595373,1.8400357,842581.0,12178
1293.8146066265008,1.8315266,849301.0,12518
1297.2694165111318,1.8566116,856026.0,11909
1300.71991341343,1.8389871,862498.0,12496
1304.1660973333956,1.8283682,868068.0,12888
1307.6079682710283,1.8406819,872869.0,12597
1311.0455262263285,1.8426238,877616.0,12609
1314.4787711992958,1.8418754,881872.0,12692
1317.9077031899305,1.8466899,885520.0,12604
1322.4729034271481,1.8382715,888917.0,12900
1325.8917717923398,1.844532,891687.0,12755
1329.3063271751987,1.8388336,894001.0,12957
1332.7165695757249,1.8430648,895438.0,12852
1336.1224989939185,1.8380743,896641.0,13018
1339.5241154297794,1.8335462,897974.0,13174
1342.9214188833075,1.8381413,898777.0,13047
1346.314409354503,1.8418213,898783.0,12937
1349.7030868433656,1.8521798,898350.0,12626
1353.0874513498954,1.8581469,896784.0,12432
1357.5932282749734,1.857564,895293.0,12428
1360.9675291560604,1.8707917,892755.0,12021
1364.3375170548147,1.8757348,890430.0,11854
1367.7031919712363,1.8687911,888504.0,12019
1371.0645539053253,1.9009308,885825.0,11128
1374.4216028570813,1.8827552,881046.0,11541
1377.7743388265048,1.9079418,874030.0,10804
1381.1227618135954,1.9147997,865751.0,10534
1384.4668718183534,1.9138123,857799.0,10461
1387.8066688407787,1.9316652,851759.0,9969
1392.2530224537172,1.9144526,846500.0,10308
1395.5827558506994,1.935587,843622.0,9785
1398.908176265349,1.932007,841228.0,9838
1402.2292836976658,1.9178022,838489.0,10132
1405.54607814765,1.9130442,836065.0,10214
1408.8585596153016,1.9125166,834396.0,10206
1412.1667281006203,1.9152551,832187.0,10115
1415.4705836036064,1.895273,830123.0,10565
1418.7701261242596,1.9043944,828244.0,10322
