***Scan Config Information***,,,,,,,***Reference Scan Information***,,,,,,,,
Scan Config Name:,Column 1,,,,,,Scan Config Name:,Built-in Factory Reference,,,,,,
Scan Config Type:,Slew,Num Section:,1,,,,Scan Config Type:,Slew,Num Section:,1,,,,,
Section Config Type:,Column,,,,,,Section Config Type:,Column,,,,,,,
Start Wavelength (nm):,900,,,,,,Start Wavelength (nm):,900.0,,,,,,
End Wavelength (nm):,1700,,,,,,End Wavelength (nm):,1700.0,,,,,,
Pattern Width (nm):,7.03,,,,,,Pattern Width (nm):,7.03,,,,,,,
Exposure (ms):,0.635,,,,,,Exposure (ms):,0.635,,,,,,,
Digital Resolution:,228,,,,,,Digital Resolution:,228,,,,,,,
Num Repeats:,6,,,,,,Num Repeats:,30,,,,,,,
PGA Gain:,64,,,,,,PGA Gain:,64,,,,,,
System Temp (C):,27.33,,,,,,System Temp (C):,24.17,,,,,,,
Humidity (%):,38.51,,,,,,Humidity (%):,30.0,,,,,,
Battery Capacity (%):,56,,,,,,Lamp Intensity:,2449,,,,,,,
Lamp Intensity:,2564,,,,,,Data Date-Time:,19/12/12T12:44:54,,,,,,
Data Date-Time:,18/1/1T7:10:39,,,,,,,,,,,,,,
Total Measurement Time in sec:,4.564,,,,,,,,,,,,,
***General Information***,,,,,,,***Calibration Coefficients***,,,,,,,,
Model Name:,NIR-S-G1,,,,,,Shift Vector Coefficients:,-8.441010207576937,0.055456735626328864,-8.452441567268157E-5,,,,,
Serial Number:,947R055,95UB122GC0A947R055,,,,,Pixel to Wavelength Coefficients:,1795.8685345940805,-0.9201399096881258,-2.3961012959508514E-4,,,,,
APP Version:,2.16.7,,,,,,,,,,,,,
TIVA Version:,2.4.4,,,,,,***Lamp Usage * **,,,,,,,,
UUID:,de:67:c:88:67:2c:2d:21,,,,,,Total Time(HH:MM:SS):,13min 21sec ,,,,,,,
Main Board Version:,D,,,,,,***Device/Error Status***,,,,,,,,
Detector Board Version:,B,,,,,,Device Status:,0x00000031,,,,,,
,,,,,,,Error status:,0x00000000,Error Code:,0x00000000000000000000000000000000,,,,,
,,,,,,,,,Error Details:,Not Found,,,,,
***Scan Data***,,,,,,,,,,,,,,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.8408822689969,1.6930072,99968.0,2027
905.7543059416729,1.5960177,108993.0,2763
909.6634166320162,1.6119652,118185.0,2888
913.5682143400267,1.6045023,129285.0,3214
917.4686990657044,1.6281148,143347.0,3375
921.3648708090495,1.5894597,160437.0,4129
925.2567295700619,1.6543624,180387.0,3998
929.1442753487415,1.6562438,201426.0,4445
933.0275081450884,1.603191,220694.0,5503
936.9064279591028,1.6307468,237501.0,5558
942.0716119608264,1.5916989,256956.0,6579
945.9404681493976,1.5922167,270636.0,6921
949.8050113556362,1.5936601,283621.0,7229
953.665241579542,1.6089315,296982.0,7308
957.5211588211151,1.6238605,310733.0,7388
961.3727630803554,1.5929338,324587.0,8287
965.2200543572632,1.5866216,339205.0,8787
969.0630326518381,1.6017519,353669.0,8848
972.9016979640804,1.5754523,368253.0,9788
976.7360502939899,1.594911,382531.0,9722
981.841810983574,1.5957004,399901.0,10145
985.6660996880405,1.5802524,411528.0,10818
989.4860754101744,1.6022236,422199.0,10551
993.3017381499756,1.5934159,431172.0,10996
997.113087907444,1.5843152,438051.0,11408
1000.9201246825796,1.5842608,444216.0,11570
1004.7228484753826,1.6012748,449307.0,11253
1008.5212592858529,1.5919166,453601.0,11608
1012.3153571139904,1.5980484,456801.0,11526
1016.1051419597953,1.5886093,459312.0,11844
1021.1514793372398,1.6173431,461643.0,11142
1024.9312005576016,1.6005143,463069.0,11618
1028.706608795631,1.602311,463868.0,11590
1032.4777040513272,1.6000128,464326.0,11663
1036.244486324691,1.6034799,466001.0,11612
1040.006955615722,1.6053374,466870.0,11584
1043.7651119244206,1.5955193,467033.0,11853
1047.518955250786,1.5981398,467045.0,11782
1051.268485594819,1.6003419,467467.0,11733
1055.013702956519,1.6141009,467627.0,11371
1060.000617021824,1.6146964,468351.0,11373
1063.7357707580811,1.6097666,469050.0,11520
1067.4666115120056,1.5973533,469880.0,11875
1071.1931392835975,1.6019752,471228.0,11783
1074.9153540728564,1.6153842,472558.0,11457
1078.6332558797828,1.5920689,474087.0,12128
1082.3468447043765,1.6119117,476569.0,11647
1086.0561205466374,1.5987797,479445.0,12077
1089.7610834065654,1.6203955,481756.0,11546
1093.4617332841608,1.6136235,485147.0,11810
1098.3892240373264,1.6043673,489755.0,12179
