***Scan Config Information***,,,,,,,***Reference Scan Information***,,,,,,,,
Scan Config Name:,Column 1,,,,,,Scan Config Name:,Built-in Factory Reference,,,,,,
Scan Config Type:,Slew,Num Section:,1,,,,Scan Config Type:,Slew,Num Section:,1,,,,,
Section Config Type:,Column,,,,,,Section Config Type:,Column,,,,,,,
Start Wavelength (nm):,900,,,,,,Start Wavelength (nm):,900.0,,,,,,
End Wavelength (nm):,1700,,,,,,End Wavelength (nm):,1700.0,,,,,,
Pattern Width (nm):,7.03,,,,,,Pattern Width (nm):,7.03,,,,,,,
Exposure (ms):,0.635,,,,,,Exposure (ms):,0.635,,,,,,,
Digital Resolution:,228,,,,,,Digital Resolution:,228,,,,,,,
Num Repeats:,6,,,,,,Num Repeats:,30,,,,,,,
PGA Gain:,64,,,,,,PGA Gain:,64,,,,,,
System Temp (C):,25.32,,,,,,System Temp (C):,24.17,,,,,,,
Humidity (%):,36.18,,,,,,Humidity (%):,30.0,,,,,,
Battery Capacity (%):,75,,,,,,Lamp Intensity:,2449,,,,,,,
Lamp Intensity:,2518,,,,,,Data Date-Time:,19/12/12T12:44:54,,,,,,
Data Date-Time:,18/1/1T7:10:18,,,,,,,,,,,,,,
Total Measurement Time in sec:,5.033,,,,,,,,,,,,,
***General Information***,,,,,,,***Calibration Coefficients***,,,,,,,,
Model Name:,NIR-S-G1,,,,,,Shift Vector Coefficients:,-8.441010207576937,0.055456735626328864,-8.452441567268157E-5,,,,,
Serial Number:,947R055,95UB122GC0A947R055,,,,,Pixel to Wavelength Coefficients:,1795.8685345940805,-0.9201399096881258,-2.3961012959508514E-4,,,,,
APP Version:,2.16.7,,,,,,,,,,,,,
TIVA Version:,2.4.4,,,,,,***Lamp Usage * **,,,,,,,,
UUID:,de:67:c:88:67:2c:2d:21,,,,,,Total Time(HH:MM:SS):,11min 26sec ,,,,,,,
Main Board Version:,D,,,,,,***Device/Error Status***,,,,,,,,
Detector Board Version:,B,,,,,,Device Status:,0x00000031,,,,,,
,,,,,,,Error status:,0x00000000,Error Code:,0x00000000000000000000000000000000,,,,,
,,,,,,,,,Error Details:,Not Found,,,,,
***Scan Data***,,,,,,,,,,,,,,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.8408822689969,1.2526046,99968.0,5588
905.7543059416729,1.2406162,108993.0,6263
909.6634166320162,1.2408205,118185.0,6788
913.5682143400267,1.2638521,129285.0,7042
917.4686990657044,1.2855752,143347.0,7427
921.3648708090495,1.275324,160437.0,8511
925.2567295700619,1.2845583,180387.0,9368
929.1442753487415,1.2781546,201426.0,10616
933.0275081450884,1.2758274,220694.0,11694
936.9064279591028,1.2920911,237501.0,12122
942.0716119608264,1.257754,256956.0,14194
945.9404681493976,1.271767,270636.0,14475
949.8050113556362,1.2745099,283621.0,15074
953.665241579542,1.2729201,296982.0,15842
957.5211588211151,1.2567074,310733.0,17206
961.3727630803554,1.2521913,324587.0,18161
965.2200543572632,1.2612764,339205.0,18586
969.0630326518381,1.2525024,353669.0,19774
972.9016979640804,1.2545196,368253.0,20494
976.7360502939899,1.2681674,382531.0,20630
981.841810983574,1.2638946,399901.0,21780
985.6660996880405,1.2673622,411528.0,22235
989.4860754101744,1.2731802,422199.0,22508
993.3017381499756,1.268321,431172.0,23245
997.113087907444,1.276018,438051.0,23201
1000.9201246825796,1.2668223,444216.0,24031
1004.7228484753826,1.2712475,449307.0,24060
1008.5212592858529,1.277024,453601.0,23969
1012.3153571139904,1.2675403,456801.0,24671
1016.1051419597953,1.2811913,459312.0,24039
1021.1514793372398,1.2779322,461643.0,24343
1024.9312005576016,1.2874477,463069.0,23889
1028.706608795631,1.282615,463868.0,24198
1032.4777040513272,1.2881345,464326.0,23916
1036.244486324691,1.2877054,466001.0,24026
1040.006955615722,1.2932582,466870.0,23765
1043.7651119244206,1.2998164,467033.0,23417
1047.518955250786,1.2928913,467045.0,23794
1051.268485594819,1.2975757,467467.0,23560
1055.013702956519,1.2999605,467627.0,23439
1060.000617021824,1.2917196,468351.0,23925
1063.7357707580811,1.303826,469050.0,23302
1067.4666115120056,1.2937708,469880.0,23890
1071.1931392835975,1.2930018,471228.0,24001
1074.9153540728564,1.2993038,472558.0,23722
1078.6332558797828,1.3007983,474087.0,23717
1082.3468447043765,1.3027183,476569.0,23736
1086.0561205466374,1.300003,479445.0,24029
1089.7610834065654,1.3023988,481756.0,24012
1093.4617332841608,1.2997313,485147.0,24330
1098.3892240373264,1.3024822,489755.0,24406
1102.0798102894787,1.3054833,493535.0,24425
1105.7660835592987,1.2996231,497426.0,24952
1109.4480438467858,1.2980325,501308.0,25239
1113.1256911519401,1.3154224,505725.0,24462
1116.7990254747617,1.3105114,509421.0,24921
1120.4680468152505,1.305741,513217.0,25384
1124.1327551734068,1.3099244,517470.0,25349
1127.7931505492302,1.3109405,521690.0,25496
1131.4492329427212,1.3039114,526099.0,26131
1136.317300383747,1.3100729,531329.0,26019
1139.9633191517948,1.318427,535549.0,25726
1143.6050249375098,1.3217995,539808.0,25730
1147.2424177408923,1.3253495,543900.0,25714
1150.8754975619418,1.3326275,547908.0,25473
1154.504264400659,1.336863,552170.0,25422
1158.1287182570431,1.3479292,556773.0,24989
1161.7488591310948,1.3521422,561098.0,24940
1165.3646870228135,1.3616972,565898.0,24606
1168.9762019321997,1.3850024,571300.0,23543
1172.583403859253,1.3826964,576602.0,23888
1177.3862973450289,1.3885074,584320.0,23886
1180.9834356466395,1.3967046,589396.0,23643
1184.576260965917,1.3992299,596143.0,23775
1188.1647733028622,1.4143666,602955.0,23223
1191.7489726574743,1.4221656,609704.0,23065
1195.3288590297539,1.4440835,617215.0,22200
1198.9044324197007,1.4523203,624471.0,22039
1202.4756928273148,1.4833748,632472.0,20781
1206.0426402525964,1.5008076,640381.0,20213
1209.605274695545,1.5245085,648161.0,19372
1214.3487448691812,1.5372611,659999.0,19155
1217.9013156866872,1.5311912,668609.0,19678
1221.4495735218602,1.5117424,677405.0,20850
1224.9935183747004,1.4872828,686281.0,22347
1228.533150245208,1.4607608,695317.0,24067
1232.068469133383,1.4392867,704063.0,25605
1235.5994750392251,1.4243922,713007.0,26835
1239.1261679627346,1.4089643,721330.0,28130
1242.648547903911,1.4001348,730030.0,29054
1246.1666148627553,1.3959081,737591.0,29642
1250.850661724252,1.3856046,746809.0,30733
1254.358665057653,1.3793129,753336.0,31454
1257.8623554087212,1.3724732,759907.0,32232
1261.3617327774568,1.3694019,766538.0,32744
1264.85679716386,1.3670596,774802.0,33276
1268.34754856793,1.3671126,784025.0,33668
1271.8339869896677,1.3645835,794336.0,34310
1275.3161124290723,1.3614811,804198.0,34985
1278.7939248861444,1.3688703,813836.0,34807
1282.2674243608838,1.3675209,823595.0,35334
