***Scan Config Information***,,,,,,,***Reference Scan Information***,,,,,,,,
Scan Config Name:,Column 1,,,,,,Scan Config Name:,Built-in Factory Reference,,,,,,
Scan Config Type:,Slew,Num Section:,1,,,,Scan Config Type:,Slew,Num Section:,1,,,,,
Section Config Type:,Column,,,,,,Section Config Type:,Column,,,,,,,
Start Wavelength (nm):,900,,,,,,Start Wavelength (nm):,900.0,,,,,,
End Wavelength (nm):,1700,,,,,,End Wavelength (nm):,1700.0,,,,,,
Pattern Width (nm):,7.03,,,,,,Pattern Width (nm):,7.03,,,,,,,
Exposure (ms):,0.635,,,,,,Exposure (ms):,0.635,,,,,,,
Digital Resolution:,228,,,,,,Digital Resolution:,228,,,,,,,
Num Repeats:,6,,,,,,Num Repeats:,30,,,,,,,
PGA Gain:,64,,,,,,PGA Gain:,64,,,,,,
System Temp (C):,20.26,,,,,,System Temp (C):,24.17,,,,,,,
Humidity (%):,38.55,,,,,,Humidity (%):,30.0,,,,,,
Battery Capacity (%):,68,,,,,,Lamp Intensity:,2449,,,,,,,
Lamp Intensity:,2451,,,,,,Data Date-Time:,19/12/12T12:44:54,,,,,,
Data Date-Time:,18/1/1T7:2:1,,,,,,,,,,,,,,
Total Measurement Time in sec:,4.434,,,,,,,,,,,,,
***General Information***,,,,,,,***Calibration Coefficients***,,,,,,,,
Model Name:,NIR-S-G1,,,,,,Shift Vector Coefficients:,-8.441010207576937,0.055456735626328864,-8.452441567268157E-5,,,,,
Serial Number:,947R055,95UB122GC0A947R055,,,,,Pixel to Wavelength Coefficients:,1795.8685345940805,-0.9201399096881258,-2.3961012959508514E-4,,,,,
APP Version:,2.16.7,,,,,,,,,,,,,
TIVA Version:,2.4.4,,,,,,***Lamp Usage * **,,,,,,,,
UUID:,de:67:c:88:67:2c:2d:21,,,,,,Total Time(HH:MM:SS):,11min 59sec ,,,,,,,
Main Board Version:,D,,,,,,***Device/Error Status***,,,,,,,,
Detector Board Version:,B,,,,,,Device Status:,0x00000031,,,,,,
,,,,,,,Error status:,0x00000000,Error Code:,0x00000000000000000000000000000000,,,,,
,,,,,,,,,Error Details:,Not Found,,,,,
***Scan Data***,,,,,,,,,,,,,,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.8408822689969,1.4967515,99968.0,3185
905.7543059416729,1.4532937,108993.0,3838
909.6634166320162,1.4651073,118185.0,4050
913.5682143400267,1.4416736,129285.0,4676
917.4686990657044,1.4761437,143347.0,4789
921.3648708090495,1.5011541,160437.0,5060
925.2567295700619,1.5291523,180387.0,5334
929.1442753487415,1.5033984,201426.0,6320
933.0275081450884,1.4876661,220694.0,7180
936.9064279591028,1.4979486,237501.0,7546
942.0716119608264,1.5263109,256956.0,7648
945.9404681493976,1.4830931,270636.0,8898
949.8050113556362,1.4756095,283621.0,9487
953.665241579542,1.470348,296982.0,10055
957.5211588211151,1.4801831,310733.0,10285
961.3727630803554,1.4850022,324587.0,10625
965.2200543572632,1.4900973,339205.0,10974
969.0630326518381,1.4693434,353669.0,12002
972.9016979640804,1.4908184,368253.0,11894
976.7360502939899,1.4938929,382531.0,12268
981.841810983574,1.493929,399901.0,12824
985.6660996880405,1.4935952,411528.0,13207
989.4860754101744,1.4955696,422199.0,13488
993.3017381499756,1.4982154,431172.0,13691
997.113087907444,1.4935393,438051.0,14060
1000.9201246825796,1.5050796,444216.0,13884
1004.7228484753826,1.5006832,449307.0,14186
1008.5212592858529,1.501095,453601.0,14308
1012.3153571139904,1.4934449,456801.0,14665
1016.1051419597953,1.4977252,459312.0,14601
1021.1514793372398,1.514072,461643.0,14133
1024.9312005576016,1.5123798,463069.0,14232
1028.706608795631,1.5180695,463868.0,14071
1032.4777040513272,1.5170498,464326.0,14118
1036.244486324691,1.5248724,466001.0,13916
1040.006955615722,1.543227,466870.0,13365
1043.7651119244206,1.530319,467033.0,13773
1047.518955250786,1.5316249,467045.0,13732
1051.268485594819,1.521426,467467.0,14071
1055.013702956519,1.5272286,467627.0,13889
1060.000617021824,1.5331857,468351.0,13721
1063.7357707580811,1.5333905,469050.0,13735
1067.4666115120056,1.5453037,469880.0,13387
1071.1931392835975,1.5507858,471228.0,13257
1074.9153540728564,1.5399274,472558.0,13631
1078.6332558797828,1.5328745,474087.0,13899
1082.3468447043765,1.537335,476569.0,13829
1086.0561205466374,1.5333408,479445.0,14041
1089.7610834065654,1.5434834,481756.0,13783
1093.4617332841608,1.5385371,485147.0,14039
1098.3892240373264,1.5498166,489755.0,13809
1102.0798102894787,1.5493981,493535.0,13929
1105.7660835592987,1.5438288,497426.0,14220
1109.4480438467858,1.55684,501308.0,13908
1113.1256911519401,1.556671,505725.0,14036
1116.7990254747617,1.5613523,509421.0,13987
1120.4680468152505,1.5485737,513217.0,14512
1124.1327551734068,1.5657146,517470.0,14066
1127.7931505492302,1.5700763,521690.0,14039
1131.4492329427212,1.5591607,526099.0,14518
1136.317300383747,1.5702705,531329.0,14292
1139.9633191517948,1.5727046,535549.0,14325
1143.6050249375098,1.5675297,539808.0,14612
1147.2424177408923,1.576614,543900.0,14418
1150.8754975619418,1.5753375,547908.0,14567
1154.504264400659,1.5948294,552170.0,14036
1158.1287182570431,1.6057047,556773.0,13803
1161.7488591310948,1.6153721,561098.0,13604
1165.3646870228135,1.6366287,565898.0,13065
1168.9762019321997,1.6380045,571300.0,13148
1172.583403859253,1.6498489,576602.0,12913
1177.3862973450289,1.6524068,584320.0,13009
1180.9834356466395,1.6541648,589396.0,13069
1184.576260965917,1.674601,596143.0,12611
1188.1647733028622,1.6735502,602955.0,12786
1191.7489726574743,1.6778412,609704.0,12802
1195.3288590297539,1.7007433,617215.0,12294
1198.9044324197007,1.7323291,624471.0,11566
1202.4756928273148,1.7266272,632472.0,11869
1206.0426402525964,1.7669847,640381.0,10951
1209.605274695545,1.7726656,648161.0,10940
1214.3487448691812,1.7941145,659999.0,10603
1217.9013156866872,1.7663288,668609.0,11451
1221.4495735218602,1.7618837,677405.0,11721
1224.9935183747004,1.7385856,686281.0,12529
1228.533150245208,1.7246796,695317.0,13107
1232.068469133383,1.7071663,704063.0,13818
1235.5994750392251,1.6869599,713007.0,14660
1239.1261679627346,1.6667948,721330.0,15536
1242.648547903911,1.6624628,730030.0,15881
1246.1666148627553,1.6589713,737591.0,16175
1250.850661724252,1.640188,746809.0,17101
1254.358665057653,1.6433074,753336.0,17127
1257.8623554087212,1.6501328,759907.0,17007
1261.3617327774568,1.6349685,766538.0,17765
1264.85679716386,1.6284994,774802.0,18226
1268.34754856793,1.6369153,784025.0,18089
1271.8339869896677,1.6274664,794336.0,18730
1275.3161124290723,1.6252856,804198.0,19058
1278.7939248861444,1.6193901,813836.0,19550
1282.2674243608838,1.6176033,823595.0,19866
1286.8920479102408,1.622067,834533.0,19924
1290.3554837595373,1.6261915,842581.0,19926
1293.8146066265008,1.6161231,849301.0,20556
1297.2694165111318,1.6317828,856026.0,19985
1300.71991341343,1.627215,862498.0,20349
1304.1660973333956,1.6332453,868068.0,20198
1307.6079682710283,1.6325554,872869.0,20342
1311.0455262263285,1.6215612,877616.0,20977
1314.4787711992958,1.6175156,881872.0,21276
1317.9077031899305,1.6170892,885520.0,21385
1322.4729034271481,1.6275735,888917.0,20955
1325.8917717923398,1.6249843,891687.0,21146
1329.3063271751987,1.6242244,894001.0,21238
1332.7165695757249,1.625884,895438.0,21191
1336.1224989939185,1.623974,896641.0,21313
1339.5241154297794,1.6224645,897974.0,21419
1342.9214188833075,1.6201845,898777.0,21551
1346.314409354503,1.621176,898783.0,21502
1349.7030868433656,1.6272941,898350.0,21191
1353.0874513498954,1.6280144,896784.0,21119
1357.5932282749734,1.6301183,895293.0,20982
1360.9675291560604,1.6338398,892755.0,20744
1364.3375170548147,1.6323097,890430.0,20763
1367.7031919712363,1.6353196,888504.0,20575
1371.0645539053253,1.6452552,885825.0,20049
1374.4216028570813,1.6646479,881046.0,19070
1377.7743388265048,1.6540605,874030.0,19385
1381.1227618135954,1.667087,865751.0,18634
1384.4668718183534,1.6996535,857799.0,17129
1387.8066688407787,1.7156583,851759.0,16393
1392.2530224537172,1.7448701,846500.0,15232
1395.5827558506994,1.7492179,843622.0,15029
1398.908176265349,1.7415015,841228.0,15255
1402.2292836976658,1.7135804,838489.0,16215
1405.54607814765,1.7227591,836065.0,15830
1408.8585596153016,1.7244227,834396.0,15738
1412.1667281006203,1.7258176,832187.0,15646
1415.4705836036064,1.7467731,830123.0,14872
1418.7701261242596,1.753003,828244.0,14627
1422.0653556625803,1.741145,827314.0,15015
1426.452285963379,1.7484756,826435.0,14748
1429.7374518762567,1.740063,825475.0,15019
1433.0183048068016,1.7448119,824938.0,14846
1436.2948447550139,1.7309872,823959.0,15308
1439.5670717208932,1.721541,823822.0,15642
1442.83498570444,1.7435366,823184.0,14858
1446.098586705654,1.7239273,821953.0,15521
1449.3578747245353,1.717962,821135.0,15720
1452.612849761084,1.7137476,819413.0,15840
1455.8635118153,1.7060084,817492.0,16087
1459.1098608871832,1.7130046,814862.0,15779
1463.4316172327322,1.7081559,811075.0,15882
1466.6679026791724,1.7043377,807671.0,15955
1469.8998751432798,1.6837053,803699.0,16649
1473.1275346250545,1.6861211,799396.0,16468
1476.3508811244967,1.679702,795129.0,16624
1479.569914641606,1.6824031,790127.0,16417
1482.7846351763828,1.6772718,784937.0,16503
1485.9950427288268,1.6792003,779544.0,16317
1489.201137298938,1.6790226,773733.0,16202
1492.4029188867164,1.6756228,767463.0,16197
1496.6652519201257,1.6727366,758614.0,16117
1499.8569698824613,1.6762661,751802.0,15843
1503.044374862464,1.6706771,744297.0,15888
1506.2274668601342,1.6721574,735980.0,15657
1509.4062458754715,1.6693648,728040.0,15588
1512.5807119084764,1.6716678,719703.0,15328
1515.7508649591482,1.6763757,710982.0,14979
1518.9167050274875,1.6724721,702409.0,14932
1522.078232113494,1.6665871,693280.0,14939
1525.235446217168,1.667727,683935.0,14699
1529.4383559384378,1.6754259,671492.0,14178
1532.5855064166685,1.676887,661352.0,13917
