***Scan Config Information***,,,,,,,***Reference Scan Information***,,,,,,,,
Scan Config Name:,Column 1,,,,,,Scan Config Name:,Built-in Factory Reference,,,,,,
Scan Config Type:,Slew,Num Section:,1,,,,Scan Config Type:,Slew,Num Section:,1,,,,,
Section Config Type:,Column,,,,,,Section Config Type:,Column,,,,,,,
Start Wavelength (nm):,900,,,,,,Start Wavelength (nm):,900.0,,,,,,
End Wavelength (nm):,1700,,,,,,End Wavelength (nm):,1700.0,,,,,,
Pattern Width (nm):,7.03,,,,,,Pattern Width (nm):,7.03,,,,,,,
Exposure (ms):,0.635,,,,,,Exposure (ms):,0.635,,,,,,,
Digital Resolution:,228,,,,,,Digital Resolution:,228,,,,,,,
Num Repeats:,6,,,,,,Num Repeats:,30,,,,,,,
PGA Gain:,64,,,,,,PGA Gain:,64,,,,,,
System Temp (C):,24.36,,,,,,System Temp (C):,24.17,,,,,,,
Humidity (%):,40.47,,,,,,Humidity (%):,30.0,,,,,,
Battery Capacity (%):,59,,,,,,Lamp Intensity:,2449,,,,,,,
Lamp Intensity:,2512,,,,,,Data Date-Time:,19/12/12T12:44:54,,,,,,
Data Date-Time:,18/1/1T7:5:43,,,,,,,,,,,,,,
Total Measurement Time in sec:,4.199,,,,,,,,,,,,,
***General Information***,,,,,,,***Calibration Coefficients***,,,,,,,,
Model Name:,NIR-S-G1,,,,,,Shift Vector Coefficients:,-8.441010207576937,0.055456735626328864,-8.452441567268157E-5,,,,,
Serial Number:,947R055,95UB122GC0A947R055,,,,,Pixel to Wavelength Coefficients:,1795.8685345940805,-0.9201399096881258,-2.3961012959508514E-4,,,,,
APP Version:,2.16.7,,,,,,,,,,,,,
TIVA Version:,2.4.4,,,,,,***Lamp Usage * **,,,,,,,,
UUID:,de:67:c:88:67:2c:2d:21,,,,,,Total Time(HH:MM:SS):,12min 50sec ,,,,,,,
Main Board Version:,D,,,,,,***Device/Error Status***,,,,,,,,
Detector Board Version:,B,,,,,,Device Status:,0x00000031,,,,,,
,,,,,,,Error status:,0x00000000,Error Code:,0x00000000000000000000000000000000,,,,,
,,,,,,,,,Error Details:,Not Found,,,,,
***Scan Data***,,,,,,,,,,,,,,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.8408822689969,1.4741684,99968.0,3355
905.7543059416729,1.449127,108993.0,3875
909.6634166320162,1.4643574,118185.0,4057
913.5682143400267,1.446061,129285.0,4629
917.4686990657044,1.4150794,143347.0,5512
921.3648708090495,1.4508033,160437.0,5682
925.2567295700619,1.5082499,180387.0,5597
929.1442753487415,1.4651406,201426.0,6902
933.0275081450884,1.4429866,220694.0,7958
936.9064279591028,1.4662699,237501.0,8117
942.0716119608264,1.4557128,256956.0,8998
945.9404681493976,1.4491653,270636.0,9621
949.8050113556362,1.4608923,283621.0,9814
953.665241579542,1.4597664,296982.0,10303
957.5211588211151,1.453251,310733.0,10943
961.3727630803554,1.4546931,324587.0,11393
965.2200543572632,1.4382681,339205.0,12365
969.0630326518381,1.4672136,353669.0,12061
972.9016979640804,1.4535413,368253.0,12960
976.7360502939899,1.4420015,382531.0,13825
981.841810983574,1.4728751,399901.0,13461
985.6660996880405,1.4686438,411528.0,13988
989.4860754101744,1.4492522,422199.0,15006
993.3017381499756,1.4420273,431172.0,15582
997.113087907444,1.4759243,438051.0,14642
1000.9201246825796,1.4652367,444216.0,15218
1004.7228484753826,1.4588065,449307.0,15622
1008.5212592858529,1.472153,453601.0,15294
1012.3153571139904,1.4776549,456801.0,15208
1016.1051419597953,1.4736575,459312.0,15433
1021.1514793372398,1.4808086,461643.0,15258
1024.9312005576016,1.4790566,463069.0,15367
1028.706608795631,1.4868139,463868.0,15121
1032.4777040513272,1.4893731,464326.0,15047
1036.244486324691,1.4926721,466001.0,14987
1040.006955615722,1.4966806,466870.0,14877
1043.7651119244206,1.4915802,467033.0,15058
1047.518955250786,1.5073622,467045.0,14521
1051.268485594819,1.4956912,467467.0,14930
1055.013702956519,1.5085615,467627.0,14499
1060.000617021824,1.5018972,468351.0,14746
1063.7357707580811,1.5081174,469050.0,14558
1067.4666115120056,1.5104692,469880.0,14505
1071.1931392835975,1.5075417,471228.0,14645
1074.9153540728564,1.4974961,472558.0,15030
1078.6332558797828,1.511089,474087.0,14614
1082.3468447043765,1.5098641,476569.0,14732
1086.0561205466374,1.508311,479445.0,14874
1089.7610834065654,1.5107791,481756.0,14861
1093.4617332841608,1.5144395,485147.0,14840
1098.3892240373264,1.5124135,489755.0,15051
