***Scan Config Information***,,,,,,,***Reference Scan Information***,,,,,,,,
Scan Config Name:,Column 1,,,,,,Scan Config Name:,Built-in Factory Reference,,,,,,
Scan Config Type:,Slew,Num Section:,1,,,,Scan Config Type:,Slew,Num Section:,1,,,,,
Section Config Type:,Column,,,,,,Section Config Type:,Column,,,,,,,
Start Wavelength (nm):,900,,,,,,Start Wavelength (nm):,900.0,,,,,,
End Wavelength (nm):,1700,,,,,,End Wavelength (nm):,1700.0,,,,,,
Pattern Width (nm):,7.03,,,,,,Pattern Width (nm):,7.03,,,,,,,
Exposure (ms):,0.635,,,,,,Exposure (ms):,0.635,,,,,,,
Digital Resolution:,228,,,,,,Digital Resolution:,228,,,,,,,
Num Repeats:,6,,,,,,Num Repeats:,30,,,,,,,
PGA Gain:,64,,,,,,PGA Gain:,64,,,,,,
System Temp (C):,23.47,,,,,,System Temp (C):,24.17,,,,,,,
Humidity (%):,40.64,,,,,,Humidity (%):,30.0,,,,,,
Battery Capacity (%):,60,,,,,,Lamp Intensity:,2449,,,,,,,
Lamp Intensity:,2498,,,,,,Data Date-Time:,19/12/12T12:44:54,,,,,,
Data Date-Time:,18/1/1T7:4:37,,,,,,,,,,,,,,
Total Measurement Time in sec:,4.886,,,,,,,,,,,,,
***General Information***,,,,,,,***Calibration Coefficients***,,,,,,,,
Model Name:,NIR-S-G1,,,,,,Shift Vector Coefficients:,-8.441010207576937,0.055456735626328864,-8.452441567268157E-5,,,,,
Serial Number:,947R055,95UB122GC0A947R055,,,,,Pixel to Wavelength Coefficients:,1795.8685345940805,-0.9201399096881258,-2.3961012959508514E-4,,,,,
APP Version:,2.16.7,,,,,,,,,,,,,
TIVA Version:,2.4.4,,,,,,***Lamp Usage * **,,,,,,,,
UUID:,de:67:c:88:67:2c:2d:21,,,,,,Total Time(HH:MM:SS):,12min 41sec ,,,,,,,
Main Board Version:,D,,,,,,***Device/Error Status***,,,,,,,,
Detector Board Version:,B,,,,,,Device Status:,0x00000031,,,,,,
,,,,,,,Error status:,0x00000000,Error Code:,0x00000000000000000000000000000000,,,,,
,,,,,,,,,Error Details:,Not Found,,,,,
***Scan Data***,,,,,,,,,,,,,,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.8408822689969,1.5486889,99968.0,2826
905.7543059416729,1.5583994,108993.0,3013
909.6634166320162,1.5261431,118185.0,3519
913.5682143400267,1.556091,129285.0,3593
917.4686990657044,1.5342783,143347.0,4189
921.3648708090495,1.5376648,160437.0,4652
925.2567295700619,1.5335714,180387.0,5280
929.1442753487415,1.5446743,201426.0,5747
933.0275081450884,1.539106,220694.0,6378
936.9064279591028,1.5083158,237501.0,7368
942.0716119608264,1.5001957,256956.0,8122
945.9404681493976,1.498797,270636.0,8582
949.8050113556362,1.5344459,283621.0,8285
953.665241579542,1.5320642,296982.0,8723
957.5211588211151,1.5239512,310733.0,9299
961.3727630803554,1.5139884,324587.0,9939
965.2200543572632,1.5151863,339205.0,10358
969.0630326518381,1.5130472,353669.0,10853
972.9016979640804,1.5065072,368253.0,11472
976.7360502939899,1.4904726,382531.0,12365
981.841810983574,1.5387318,399901.0,11567
985.6660996880405,1.5100148,411528.0,12717
989.4860754101744,1.5071533,422199.0,13133
993.3017381499756,1.5147681,431172.0,13179
997.113087907444,1.5222358,438051.0,13161
1000.9201246825796,1.5228944,444216.0,13326
1004.7228484753826,1.5232723,449307.0,13467
1008.5212592858529,1.5375831,453601.0,13155
1012.3153571139904,1.5178385,456801.0,13864
1016.1051419597953,1.5198435,459312.0,13876
1021.1514793372398,1.5336188,461643.0,13511
1024.9312005576016,1.5371819,463069.0,13442
1028.706608795631,1.5212291,463868.0,13969
1032.4777040513272,1.5531136,464326.0,12993
1036.244486324691,1.5460399,466001.0,13254
1040.006955615722,1.5504354,466870.0,13145
1043.7651119244206,1.5568767,467033.0,12956
1047.518955250786,1.5481601,467045.0,13219
1051.268485594819,1.5525128,467467.0,13099
1055.013702956519,1.5513042,467627.0,13140
1060.000617021824,1.5467851,468351.0,13298
1063.7357707580811,1.5572758,469050.0,13000
1067.4666115120056,1.556876,469880.0,13035
1071.1931392835975,1.5644631,471228.0,12846
1074.9153540728564,1.5561904,472558.0,13130
1078.6332558797828,1.5593168,474087.0,13078
1082.3468447043765,1.5772041,476569.0,12616
1086.0561205466374,1.5724783,479445.0,12831
1089.7610834065654,1.57776,481756.0,12737
1093.4617332841608,1.5657932,485147.0,13185
1098.3892240373264,1.5767711,489755.0,12978
1102.0798102894787,1.565339,493535.0,13427
1105.7660835592987,1.5824846,497426.0,13009
1109.4480438467858,1.5682615,501308.0,13547
1113.1256911519401,1.5691956,505725.0,13637
1116.7990254747617,1.5719761,509421.0,13649
1120.4680468152505,1.589201,513217.0,13216
1124.1327551734068,1.5872668,517470.0,13385
1127.7931505492302,1.5832992,521690.0,13618
1131.4492329427212,1.5902835,526099.0,13514
1136.317300383747,1.5943868,531329.0,13520
1139.9633191517948,1.603676,535549.0,13339
1143.6050249375098,1.6003641,539808.0,13548
1147.2424177408923,1.6081874,543900.0,13407
1150.8754975619418,1.6069286,547908.0,13545
1154.504264400659,1.6133182,552170.0,13451
1158.1287182570431,1.618703,556773.0,13396
1161.7488591310948,1.6233298,561098.0,13357
1165.3646870228135,1.637927,565898.0,13026
1168.9762019321997,1.639626,571300.0,13099
1172.583403859253,1.6491768,576602.0,12933
1177.3862973450289,1.660052,584320.0,12782
1180.9834356466395,1.6784941,589396.0,12357
1184.576260965917,1.6747386,596143.0,12607
1188.1647733028622,1.6804317,602955.0,12585
1191.7489726574743,1.696983,609704.0,12250
1195.3288590297539,1.7140145,617215.0,11924
1198.9044324197007,1.7196006,624471.0,11910
1202.4756928273148,1.7508162,632472.0,11226
1206.0426402525964,1.7737794,640381.0,10781
1209.605274695545,1.7977087,648161.0,10327
1214.3487448691812,1.8006765,659999.0,10444
1217.9013156866872,1.7832665,668609.0,11013
1221.4495735218602,1.7749734,677405.0,11373
1224.9935183747004,1.7563808,686281.0,12026
1228.533150245208,1.7233231,695317.0,13148
1232.068469133383,1.7000898,704063.0,14045
1235.5994750392251,1.6901413,713007.0,14553
1239.1261679627346,1.679272,721330.0,15096
1242.648547903911,1.6643814,730030.0,15811
1246.1666148627553,1.6663638,737591.0,15902
1250.850661724252,1.6465839,746809.0,16851
1254.358665057653,1.6365643,753336.0,17395
1257.8623554087212,1.6358157,759907.0,17577
1261.3617327774568,1.644509,766538.0,17379
1264.85679716386,1.6354893,774802.0,17935
1268.34754856793,1.6455966,784025.0,17731
1271.8339869896677,1.637055,794336.0,18321
1275.3161124290723,1.6284418,804198.0,18920
1278.7939248861444,1.6403474,813836.0,18629
1282.2674243608838,1.6299989,823595.0,19307
1286.8920479102408,1.6299193,834533.0,19567
1290.3554837595373,1.6318957,842581.0,19666
1293.8146066265008,1.6363627,849301.0,19620
1297.2694165111318,1.6295935,856026.0,20086
