***Scan Config Information***,,,,,,,***Reference Scan Information***,,,,,,,,
Scan Config Name:,Column 1,,,,,,Scan Config Name:,Built-in Factory Reference,,,,,,
Scan Config Type:,Slew,Num Section:,1,,,,Scan Config Type:,Slew,Num Section:,1,,,,,
Section Config Type:,Column,,,,,,Section Config Type:,Column,,,,,,,
Start Wavelength (nm):,900,,,,,,Start Wavelength (nm):,900.0,,,,,,
End Wavelength (nm):,1700,,,,,,End Wavelength (nm):,1700.0,,,,,,
Pattern Width (nm):,7.03,,,,,,Pattern Width (nm):,7.03,,,,,,,
Exposure (ms):,0.635,,,,,,Exposure (ms):,0.635,,,,,,,
Digital Resolution:,228,,,,,,Digital Resolution:,228,,,,,,,
Num Repeats:,6,,,,,,Num Repeats:,30,,,,,,,
PGA Gain:,64,,,,,,PGA Gain:,64,,,,,,
System Temp (C):,23.05,,,,,,System Temp (C):,24.17,,,,,,,
Humidity (%):,40.67,,,,,,Humidity (%):,30.0,,,,,,
Battery Capacity (%):,60,,,,,,Lamp Intensity:,2449,,,,,,,
Lamp Intensity:,2492,,,,,,Data Date-Time:,19/12/12T12:44:54,,,,,,
Data Date-Time:,18/1/1T7:4:9,,,,,,,,,,,,,,
Total Measurement Time in sec:,5.147,,,,,,,,,,,,,
***General Information***,,,,,,,***Calibration Coefficients***,,,,,,,,
Model Name:,NIR-S-G1,,,,,,Shift Vector Coefficients:,-8.441010207576937,0.055456735626328864,-8.452441567268157E-5,,,,,
Serial Number:,947R055,95UB122GC0A947R055,,,,,Pixel to Wavelength Coefficients:,1795.8685345940805,-0.9201399096881258,-2.3961012959508514E-4,,,,,
APP Version:,2.16.7,,,,,,,,,,,,,
TIVA Version:,2.4.4,,,,,,***Lamp Usage * **,,,,,,,,
UUID:,de:67:c:88:67:2c:2d:21,,,,,,Total Time(HH:MM:SS):,12min 37sec ,,,,,,,
Main Board Version:,D,,,,,,***Device/Error Status***,,,,,,,,
Detector Board Version:,B,,,,,,Device Status:,0x00000031,,,,,,
,,,,,,,Error status:,0x00000000,Error Code:,0x00000000000000000000000000000000,,,,,
,,,,,,,,,Error Details:,Not Found,,,,,
***Scan Data***,,,,,,,,,,,,,,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.8408822689969,1.5155612,99968.0,3050
905.7543059416729,1.5813364,108993.0,2858
909.6634166320162,1.5239273,118185.0,3537
913.5682143400267,1.5571802,129285.0,3584
917.4686990657044,1.5542201,143347.0,4001
921.3648708090495,1.5101732,160437.0,4956
925.2567295700619,1.5238919,180387.0,5399
929.1442753487415,1.5640688,201426.0,5496
933.0275081450884,1.536797,220694.0,6412
936.9064279591028,1.5267992,237501.0,7061
942.0716119608264,1.5370035,256956.0,7462
945.9404681493976,1.5418528,270636.0,7772
949.8050113556362,1.5227578,283621.0,8511
953.665241579542,1.5278035,296982.0,8809
957.5211588211151,1.5247458,310733.0,9282
961.3727630803554,1.5291052,324587.0,9599
965.2200543572632,1.5340382,339205.0,9918
969.0630326518381,1.520799,353669.0,10661
972.9016979640804,1.5430174,368253.0,10547
976.7360502939899,1.5269825,382531.0,11368
981.841810983574,1.5408772,399901.0,11510
985.6660996880405,1.5337368,411528.0,12041
989.4860754101744,1.5346599,422199.0,12327
993.3017381499756,1.5395858,431172.0,12447
997.113087907444,1.5455538,438051.0,12473
1000.9201246825796,1.5549086,444216.0,12379
1004.7228484753826,1.549698,449307.0,12672
1008.5212592858529,1.5585496,453601.0,12535
1012.3153571139904,1.5471555,456801.0,12959
1016.1051419597953,1.5676717,459312.0,12429
1021.1514793372398,1.5641081,461643.0,12595
1024.9312005576016,1.5648962,463069.0,12611
1028.706608795631,1.5766659,463868.0,12295
1032.4777040513272,1.5648699,464326.0,12646
1036.244486324691,1.5806054,466001.0,12240
1040.006955615722,1.5720428,466870.0,12507
1043.7651119244206,1.5807508,467033.0,12263
1047.518955250786,1.5761822,467045.0,12393
1051.268485594819,1.5755244,467467.0,12423
1055.013702956519,1.5611655,467627.0,12845
1060.000617021824,1.5839269,468351.0,12208
1063.7357707580811,1.5860356,469050.0,12167
1067.4666115120056,1.5917935,469880.0,12028
1071.1931392835975,1.5998794,471228.0,11840
1074.9153540728564,1.5796348,472558.0,12440
1078.6332558797828,1.5883961,474087.0,12231
1082.3468447043765,1.5985827,476569.0,12010
1086.0561205466374,1.5983844,479445.0,12088
1089.7610834065654,1.6121244,481756.0,11768
1093.4617332841608,1.6126317,485147.0,11837
1098.3892240373264,1.6123203,489755.0,11958
