***Scan Config Information***,,,,,,,***Reference Scan Information***,,,,,,,,
Scan Config Name:,Column 1,,,,,,Scan Config Name:,Built-in Factory Reference,,,,,,
Scan Config Type:,Slew,Num Section:,1,,,,Scan Config Type:,Slew,Num Section:,1,,,,,
Section Config Type:,Column,,,,,,Section Config Type:,Column,,,,,,,
Start Wavelength (nm):,900,,,,,,Start Wavelength (nm):,900.0,,,,,,
End Wavelength (nm):,1700,,,,,,End Wavelength (nm):,1700.0,,,,,,
Pattern Width (nm):,7.03,,,,,,Pattern Width (nm):,7.03,,,,,,,
Exposure (ms):,0.635,,,,,,Exposure (ms):,0.635,,,,,,,
Digital Resolution:,228,,,,,,Digital Resolution:,228,,,,,,,
Num Repeats:,6,,,,,,Num Repeats:,30,,,,,,,
PGA Gain:,64,,,,,,PGA Gain:,64,,,,,,
System Temp (C):,23.89,,,,,,System Temp (C):,24.17,,,,,,,
Humidity (%):,40.61,,,,,,Humidity (%):,30.0,,,,,,
Battery Capacity (%):,59,,,,,,Lamp Intensity:,2449,,,,,,,
Lamp Intensity:,2506,,,,,,Data Date-Time:,19/12/12T12:44:54,,,,,,
Data Date-Time:,18/1/1T7:5:7,,,,,,,,,,,,,,
Total Measurement Time in sec:,5.48,,,,,,,,,,,,,
***General Information***,,,,,,,***Calibration Coefficients***,,,,,,,,
Model Name:,NIR-S-G1,,,,,,Shift Vector Coefficients:,-8.441010207576937,0.055456735626328864,-8.452441567268157E-5,,,,,
Serial Number:,947R055,95UB122GC0A947R055,,,,,Pixel to Wavelength Coefficients:,1795.8685345940805,-0.9201399096881258,-2.3961012959508514E-4,,,,,
APP Version:,2.16.7,,,,,,,,,,,,,
TIVA Version:,2.4.4,,,,,,***Lamp Usage * **,,,,,,,,
UUID:,de:67:c:88:67:2c:2d:21,,,,,,Total Time(HH:MM:SS):,12min 45sec ,,,,,,,
Main Board Version:,D,,,,,,***Device/Error Status***,,,,,,,,
Detector Board Version:,B,,,,,,Device Status:,0x00000031,,,,,,
,,,,,,,Error status:,0x00000000,Error Code:,0x00000000000000000000000000000000,,,,,
,,,,,,,,,Error Details:,Not Found,,,,,
***Scan Data***,,,,,,,,,,,,,,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.8408822689969,1.4534417,99968.0,3519
905.7543059416729,1.4226068,108993.0,4119
909.6634166320162,1.4398015,118185.0,4293
913.5682143400267,1.4202014,129285.0,4913
917.4686990657044,1.4271429,143347.0,5361
921.3648708090495,1.418624,160437.0,6119
925.2567295700619,1.4469823,180387.0,6445
929.1442753487415,1.4495059,201426.0,7155
933.0275081450884,1.4157021,220694.0,8474
936.9064279591028,1.4107932,237501.0,9223
942.0716119608264,1.4181012,256956.0,9812
945.9404681493976,1.4218736,270636.0,10245
949.8050113556362,1.4319215,283621.0,10491
953.665241579542,1.4217707,296982.0,11245
957.5211588211151,1.4206158,310733.0,11797
961.3727630803554,1.4272555,324587.0,12136
965.2200543572632,1.4207824,339205.0,12873
969.0630326518381,1.4183598,353669.0,13497
972.9016979640804,1.41665,368253.0,14109
976.7360502939899,1.4299809,382531.0,14213
981.841810983574,1.4174598,399901.0,15293
985.6660996880405,1.4226131,411528.0,15552
989.4860754101744,1.4285125,422199.0,15740
993.3017381499756,1.4387232,431172.0,15701
997.113087907444,1.4475935,438051.0,15629
1000.9201246825796,1.4324062,444216.0,16413
1004.7228484753826,1.4430014,449307.0,16201
1008.5212592858529,1.4485552,453601.0,16148
1012.3153571139904,1.4437724,456801.0,16442
1016.1051419597953,1.4502133,459312.0,16289
1021.1514793372398,1.458723,461643.0,16054
1024.9312005576016,1.4533249,463069.0,16305
1028.706608795631,1.4527969,463868.0,16353
1032.4777040513272,1.4625131,464326.0,16007
1036.244486324691,1.46549,466001.0,15955
1040.006955615722,1.4692215,466870.0,15848
1043.7651119244206,1.4619825,467033.0,16120
1047.518955250786,1.4819509,467045.0,15396
1051.268485594819,1.4687637,467467.0,15885
1055.013702956519,1.4764967,467627.0,15610
1060.000617021824,1.4775304,468351.0,15597
1063.7357707580811,1.4765939,469050.0,15654
1067.4666115120056,1.489173,469880.0,15234
1071.1931392835975,1.48019,471228.0,15597
1074.9153540728564,1.4832277,472558.0,15532
1078.6332558797828,1.4869577,474087.0,15449
1082.3468447043765,1.4824475,476569.0,15692
1086.0561205466374,1.5047054,479445.0,14998
1089.7610834065654,1.4869552,481756.0,15699
1093.4617332841608,1.5066088,485147.0,15110
1098.3892240373264,1.4877903,489755.0,15929
