***Scan Config Information***,,,,,,,***Reference Scan Information***,,,,,,,,
Scan Config Name:,Column 1,,,,,,Scan Config Name:,Built-in Factory Reference,,,,,,
Scan Config Type:,Slew,Num Section:,1,,,,Scan Config Type:,Slew,Num Section:,1,,,,,
Section Config Type:,Column,,,,,,Section Config Type:,Column,,,,,,,
Start Wavelength (nm):,900,,,,,,Start Wavelength (nm):,900.0,,,,,,
End Wavelength (nm):,1700,,,,,,End Wavelength (nm):,1700.0,,,,,,
Pattern Width (nm):,7.03,,,,,,Pattern Width (nm):,7.03,,,,,,,
Exposure (ms):,0.635,,,,,,Exposure (ms):,0.635,,,,,,,
Digital Resolution:,228,,,,,,Digital Resolution:,228,,,,,,,
Num Repeats:,6,,,,,,Num Repeats:,30,,,,,,,
PGA Gain:,64,,,,,,PGA Gain:,64,,,,,,
System Temp (C):,19.26,,,,,,System Temp (C):,24.17,,,,,,,
Humidity (%):,41.0,,,,,,Humidity (%):,30.0,,,,,,
Battery Capacity (%):,65,,,,,,Lamp Intensity:,2449,,,,,,,
Lamp Intensity:,2441,,,,,,Data Date-Time:,19/12/12T12:44:54,,,,,,
Data Date-Time:,18/1/1T7:0:49,,,,,,,,,,,,,,
Total Measurement Time in sec:,4.398,,,,,,,,,,,,,
***General Information***,,,,,,,***Calibration Coefficients***,,,,,,,,
Model Name:,NIR-S-G1,,,,,,Shift Vector Coefficients:,-8.441010207576937,0.055456735626328864,-8.452441567268157E-5,,,,,
Serial Number:,947R055,95UB122GC0A947R055,,,,,Pixel to Wavelength Coefficients:,1795.8685345940805,-0.9201399096881258,-2.3961012959508514E-4,,,,,
APP Version:,2.16.7,,,,,,,,,,,,,
TIVA Version:,2.4.4,,,,,,***Lamp Usage * **,,,,,,,,
UUID:,de:67:c:88:67:2c:2d:21,,,,,,Total Time(HH:MM:SS):,12min 8sec ,,,,,,,
Main Board Version:,D,,,,,,***Device/Error Status***,,,,,,,,
Detector Board Version:,B,,,,,,Device Status:,0x00000031,,,,,,
,,,,,,,Error status:,0x00000000,Error Code:,0x00000000000000000000000000000000,,,,,
,,,,,,,,,Error Details:,Not Found,,,,,
***Scan Data***,,,,,,,,,,,,,,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.8408822689969,1.327486,99968.0,4703
905.7543059416729,1.3564289,108993.0,4797
909.6634166320162,1.338483,118185.0,5421
913.5682143400267,1.3415804,129285.0,5888
917.4686990657044,1.3512957,143347.0,6384
921.3648708090495,1.3383087,160437.0,7362
925.2567295700619,1.3253071,180387.0,8529
929.1442753487415,1.3634994,201426.0,8722
933.0275081450884,1.3680371,220694.0,9457
936.9064279591028,1.3529073,237501.0,10538
942.0716119608264,1.3538692,256956.0,11376
945.9404681493976,1.33492,270636.0,12516
949.8050113556362,1.3550993,283621.0,12521
953.665241579542,1.3389039,296982.0,13609
957.5211588211151,1.3482492,310733.0,13936
961.3727630803554,1.3486174,324587.0,14545
965.2200543572632,1.347962,339205.0,15223
969.0630326518381,1.3525038,353669.0,15707
972.9016979640804,1.3431438,368253.0,16711
976.7360502939899,1.3538815,382531.0,16935
981.841810983574,1.361528,399901.0,17395
985.6660996880405,1.3550683,411528.0,18169
989.4860754101744,1.359615,422199.0,18446
993.3017381499756,1.3598233,431172.0,18829
997.113087907444,1.3553827,438051.0,19326
1000.9201246825796,1.3627801,444216.0,19267
1004.7228484753826,1.3657051,449307.0,19357
1008.5212592858529,1.3700379,453601.0,19348
1012.3153571139904,1.361551,456801.0,19869
1016.1051419597953,1.3721845,459312.0,19495
1021.1514793372398,1.3730484,461643.0,19555
1024.9312005576016,1.3680384,463069.0,19843
1028.706608795631,1.3719503,463868.0,19699
1032.4777040513272,1.3817836,464326.0,19277
1036.244486324691,1.3882184,466001.0,19062
1040.006955615722,1.3907168,466870.0,18988
1043.7651119244206,1.3907769,467033.0,18992
1047.518955250786,1.3962185,467045.0,18756
1051.268485594819,1.3954084,467467.0,18808
1055.013702956519,1.3854914,467627.0,19249
1060.000617021824,1.4097371,468351.0,18232
1063.7357707580811,1.3910279,469050.0,19063
1067.4666115120056,1.3937823,469880.0,18976
1071.1931392835975,1.3894099,471228.0,19223
1074.9153540728564,1.4080588,472558.0,18467
1078.6332558797828,1.4093441,474087.0,18472
1082.3468447043765,1.4043378,476569.0,18784
1086.0561205466374,1.4103395,479445.0,18638
1089.7610834065654,1.410823,481756.0,18707
1093.4617332841608,1.4067085,485147.0,19018
1098.3892240373264,1.4139999,489755.0,18879
1102.0798102894787,1.412785,493535.0,19078
1105.7660835592987,1.410609,497426.0,19325
1109.4480438467858,1.4200273,501308.0,19058
1113.1256911519401,1.4234726,505725.0,19074
1116.7990254747617,1.423346,509421.0,19219
1120.4680468152505,1.4160333,513217.0,19691
1124.1327551734068,1.4357492,517470.0,18973
1127.7931505492302,1.430597,521690.0,19356
1131.4492329427212,1.4271086,526099.0,19677
1136.317300383747,1.4293789,531329.0,19769
1139.9633191517948,1.4298588,535549.0,19904
1143.6050249375098,1.4426503,539808.0,19480
1147.2424177408923,1.4468675,543900.0,19438
1150.8754975619418,1.4436026,547908.0,19729
1154.504264400659,1.4622918,552170.0,19045
1158.1287182570431,1.459761,556773.0,19316
1161.7488591310948,1.4776851,561098.0,18679
1165.3646870228135,1.4873543,565898.0,18424
1168.9762019321997,1.4900918,571300.0,18483
1172.583403859253,1.4986625,576602.0,18290
1177.3862973450289,1.5129251,584320.0,17936
1180.9834356466395,1.5291348,589396.0,17429
1184.576260965917,1.5209715,596143.0,17963
1188.1647733028622,1.5430932,602955.0,17266
1191.7489726574743,1.5571553,609704.0,16903
1195.3288590297539,1.5597322,617215.0,17010
1198.9044324197007,1.5892802,624471.0,16078
1202.4756928273148,1.6022743,632472.0,15804
1206.0426402525964,1.6193691,640381.0,15384
1209.605274695545,1.6542866,648161.0,14368
1214.3487448691812,1.659285,659999.0,14463
1217.9013156866872,1.6419023,668609.0,15250
1221.4495735218602,1.6241844,677405.0,16094
1224.9935183747004,1.6065388,686281.0,16981
1228.533150245208,1.5813485,695317.0,18232
1232.068469133383,1.5642198,704063.0,19204
1235.5994750392251,1.5443587,713007.0,20358
1239.1261679627346,1.5390071,721330.0,20851
1242.648547903911,1.5287664,730030.0,21606
1246.1666148627553,1.5100522,737591.0,22791
1250.850661724252,1.5080024,746809.0,23185
1254.358665057653,1.5022037,753336.0,23702
1257.8623554087212,1.5104139,759907.0,23461
1261.3617327774568,1.4912745,766538.0,24732
1264.85679716386,1.497744,774802.0,24629
1268.34754856793,1.4934467,784025.0,25170
1271.8339869896677,1.4914252,794336.0,25620
1275.3161124290723,1.4951258,804198.0,25718
1278.7939248861444,1.4804295,813836.0,26922
1282.2674243608838,1.4924679,823595.0,26500
1286.8920479102408,1.4925478,834533.0,26847
1290.3554837595373,1.4919218,842581.0,27145
